1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
603,2677100,37.52,126.97,37.5142,126.9667,37.75,127.25,25046,24869,24447,0.73,0.976,N,,,,603,4149410,32.5196,-87.8783,32.5213,-87.8783,32.75,-87.75,39847,40075,36110,0.734,0.906,C,52
604,2677300,37.2961,127.6475,37.2969,127.6483,37.25,127.75,11104,11083,9881,0.629,0.89,N,,,,604,4149413,31.7585,-88.1292,31.7577,-88.1292,31.75,-88.25,47700,47951,46591,0.743,0.977,C,56
605,2706100,47.32,110.67,47.3117,110.67,47.25,110.75,39400,38538,39699,0.654,0.992,N,,,,605,4149420,30.9652,-87.2341,30.966,-87.2341,31.25,-87.25,9886,9913,10567,0.703,0.936,C,52
606,2707100,49.58,100.13,49.605,100.1383,49.75,99.75,16300,17709,15912,0.665,0.976,N,,,,606,4149632,29.9494,-85.0155,29.9486,-85.0155,30.25,-85.25,49728,49345,52352,0.713,0.95,C,50
607,2707500,49.37,102.83,49.3683,102.8317,49.25,102.75,92300,91295,87652,0.801,0.95,N,,,,607,4150281,28.4275,-98.1781,28.4283,-98.1781,28.25,-98.25,39956,39949,40731,0.764,0.981,C,59
608,2707600,48.65,103.57,48.6442,103.56,47.75,102.75,23600,36810,29463,0.637,0.801,N,,,,608,4150451,30.2447,-97.6944,30.2455,-97.6944,30.25,-97.75,101033,99392,102840,0.778,0.982,C,59
609,2707700,48.92,106.07,48.9133,106.0675,48.75,106.25,9580,11362,10255,0.691,0.934,N,,,,609,4150500,29.5825,-95.7577,29.5825,-95.7569,29.75,-96.25,116827,107937,115023,0.734,0.985,C,57
610,2744200,48.98,89.95,48.9792,89.95,48.75,89.75,22057,22689,22492,0.768,0.981,N,,,,610,4151515,31.1131,-102.4172,31.365,-103.1362,31.25,-103.25,76560,76160,80284,0.718,0.954,C,54
611,2816203,40.22,69.27,40.2092,69.2683,40.25,69.25,142000,131803,133320,0.811,0.939,C,40,,,611,4151801,32.8848,-107.2925,32.8848,-107.2925,33.25,-107.25,79513,82667,83001,0.752,0.958,C,53
612,2816550,41.7,70,41.6392,70.03,41.75,70.25,10900,9890,9228,0.517,0.847,N,,,,612,4151802,35.8747,-106.1422,35.8739,-106.1422,35.75,-106.25,37037,36277,37090,0.738,0.999,C,57
613,2817100,42.28,59.7,42.3117,59.7317,41.75,60.75,450000,371471,451433,0.685,0.997,N,,,,613,4151804,27.4003,-99.4883,27.4003,-99.4891,27.75,-99.75,332771,378101,363333,0.769,0.916,C,41
614,2817400,37.2,67.25,37.1925,67.3,37.75,67.75,13500,13445,14565,0.569,0.927,N,,,,614,4152050,32.7317,-114.6319,32.7309,-114.6319,32.75,-114.75,618715,618132,628266,0.883,0.985,C,65
615,2836100,34.22,74.33,34.2108,74.33,34.25,74.25,12494,12540,12836,0.754,0.973,N,,,,615,4152103,36.0153,-114.7386,36.0153,-114.7394,36.25,-114.75,444703,427563,421623,0.872,0.948,C,60
616,2837100,32.9,74.75,32.8983,74.7508,33.25,74.75,22681,22537,23364,0.657,0.971,N,,,,616,4152202,32.7609,-114.4205,32.7609,-114.4197,32.75,-114.25,149832,146762,155534,0.834,0.963,C,61
617,2839100,31.17,75.13,31.24,75.1,31.75,75.75,18274,16224,18400,0.579,0.993,N,,,,617,4152450,36.8647,-111.5882,36.8647,-111.5882,36.75,-111.75,289562,279544,288593,0.885,0.997,C,65
618,2846800,25,87.92,25.0225,87.9375,25.25,87.25,835000,925530,905445,0.916,0.922,N,,,,618,4152460,38.8105,-109.2934,38.8105,-109.2942,38.75,-109.25,62419,61985,60218,0.792,0.965,C,59
619,2851250,26.65,90.95,26.6475,90.9767,26.75,90.75,32770,28350,32928,0.72,0.995,N,,,,619,4152465,35.9264,-111.5674,35.9272,-111.5674,35.75,-111.25,68529,67962,63393,0.726,0.925,C,54
620,2851300,26.13,91.7,26.1767,91.7008,26.25,92.25,405000,411904,404387,0.858,0.998,N,,,,620,4152467,34.9011,-110.2554,34.9011,-110.2554,34.75,-110.25,32075,31506,35639,0.711,0.9,C,49
621,2851500,26.83,92.92,26.8058,92.8817,27.25,92.75,10820,10360,10993,0.584,0.984,N,,,,621,4152550,38.9861,-110.1512,38.9861,-110.1504,39.25,-110.25,116162,105100,107673,0.819,0.927,C,58
622,2853050,23.08,72.63,23.09,72.6275,23.75,72.75,12950,8358,11311,0.508,0.873,N,,,,622,4152551,40.4094,-109.2354,40.4094,-109.2346,40.75,-108.75,76819,65921,69681,0.771,0.907,C,55
623,2853150,22.3,73.03,22.2933,73.0342,22.75,73.25,33670,33501,34116,0.725,0.987,N,,,,623,4152552,41.5164,-109.449,41.2296,-109.5843,41.25,-109.75,36260,35717,39168,0.716,0.926,C,52
624,2853200,21.92,73.65,21.8875,73.64,21.75,74.25,89345,87346,85862,0.738,0.961,N,,,,624,4152600,37.1469,-109.8648,37.1477,-109.864,37.25,-109.75,59570,59565,64527,0.811,0.923,C,58
625,2853300,21.28,72.95,21.2833,72.95,21.25,73.75,61575,63561,60718,0.741,0.986,N,,,,625,4152601,37.0056,-109.034,37.0048,-109.0357,36.75,-108.75,37814,37604,39800,0.74,0.95,C,54
626,2853500,23.02,79.93,23.02,79.9292,22.75,79.75,16576,15907,17154,0.61,0.966,N,,,,626,4152602,36.7228,-108.2256,36.7228,-108.2248,36.75,-107.75,18752,18613,19811,0.727,0.947,C,54
627,2854020,22.42,86.42,22.5042,86.5008,22.75,86.25,15152,14960,14297,0.646,0.944,N,,,,627,4152701,40.4516,-108.5251,40.4516,-108.5251,40.75,-108.25,19839,20508,23471,0.752,0.845,C,46
628,2854050,23.43,87.37,23.42,87.3642,23.75,86.75,19220,20056,19819,0.737,0.97,N,,,,628,4203050,67.5639,-139.8833,67.5631,-139.8833,67.75,-139.75,55400,54513,53063,0.831,0.958,C,47
629,2854080,21,85,21.09,85.1067,21.75,84.75,22705,27032,22878,0.6,0.992,N,,,,629,4203051,67.4403,-137.7836,67.4436,-137.7836,67.25,-137.75,36000,35286,36789,0.825,0.979,C,47
630,2854100,17.4,75.85,17.4,75.855,17.25,75.75,33916,33399,32383,0.703,0.955,N,,,,630,4203152,63.2819,-139.2489,63.2828,-139.2489,63.25,-138.75,51000,50767,53564,0.745,0.952,C,54
631,2854150,16.33,75.55,16.3061,75.9451,16.25,75.75,36286,33802,35601,0.711,0.981,N,,,,631,4203201,64.7894,-141.1978,64.7944,-141.1911,64.75,-140.75,294000,288366,291590,0.886,0.992,C,59
632,2854180,16.68,77.13,16.6717,77.1383,16.75,77.25,69863,69665,70782,0.791,0.987,N,,,,632,4203250,63.0839,-139.4945,63.0839,-139.4928,62.75,-139.25,149961,148828,146724,0.843,0.978,C,61
633,2854200,16,77,15.9175,77.0825,15.75,78.25,126698,62072,71950,0.723,0.568,N,,,,633,4203320,62.0822,-139.8597,62.0814,-139.8597,61.75,-139.75,12400,13495,14879,0.721,0.833,C,32
634,2854300,16.52,80.62,16.5033,80.6083,16.75,80.25,251355,256146,255506,0.864,0.984,N,,,,634,4203400,62.0958,-136.2717,62.0958,-136.2717,62.25,-135.75,81800,81298,82167,0.827,0.996,C,51
635,2854400,15.55,77.95,15.87,77.9958,15.75,77.75,67180,66816,68968,0.771,0.974,N,,,,635,4203500,62.8297,-136.5805,62.8289,-136.5797,62.75,-136.25,49000,48727,45804,0.723,0.935,C,53
636,2854450,15.63,76.97,15.6308,76.9725,15.25,77.25,23500,23354,24042,0.59,0.977,N,,,,636,4203760,61.49,-134.78,61.4883,-134.78,61.25,-134.75,36519,35525,36779,0.746,0.993,C,41
637,2854500,14.45,79.98,14.4642,79.9725,14.25,79.25,53290,54139,50988,0.735,0.957,N,,,,637,4203770,60.4844,-133.3019,60.4853,-133.3019,60.25,-133.25,30300,30116,30771,0.775,0.985,C,49
638,2854700,12.42,76.58,12.4233,76.58,12.25,76.25,10600,10956,12100,0.554,0.876,N,,,,638,4203820,64.3972,-140.6111,64.3964,-140.6111,64.25,-140.75,16600,16485,16201,0.732,0.976,C,39
639,2854750,11.98,79.27,11.9525,79.2583,12.25,78.75,12888,13087,12093,0.5,0.938,N,,,,639,4203900,61.4344,-135.1883,61.4353,-135.1892,61.25,-135.25,30821,30457,29304,0.756,0.951,C,44
640,2854800,10.83,78.83,10.8317,78.83,10.75,78.25,74004,73535,69728,0.772,0.942,N,,,,640,4203901,60.7139,-135.0431,60.7147,-135.0439,60.75,-134.75,19400,19435,18636,0.726,0.961,C,54
641,2855800,20.42,83.67,20.4231,85.5885,20.25,85.25,132090,132204,135675,0.851,0.974,N,,,,641,4204050,57.4861,-131.75,57.4811,-131.7542,57.75,-131.75,36000,35792,36235,0.704,0.994,C,41
642,2856200,19.2,76.37,19.2058,76.3608,19.25,76.25,30840,30666,32121,0.63,0.96,N,,,,642,4204900,56.7077,-132.132,56.706,-132.1303,56.75,-131.75,51593,50679,51411,0.786,0.996,C,55
643,2856300,18.87,77.82,18.8542,77.8225,19.25,77.25,55510,55257,55441,0.711,0.999,N,,,,643,4206600,58.64,-133.54,58.6367,-133.5392,58.75,-133.25,15500,15367,16050,0.758,0.966,C,41
644,2856320,18.87,77.98,18.8758,77.9775,18.75,77.75,86660,86507,90741,0.815,0.955,N,,,,644,4206601,58.5386,-133.7,58.5403,-133.7,58.75,-133.75,17700,16870,17657,0.781,0.998,C,53
645,2856500,18.83,79.45,18.8317,79.45,18.75,79.25,102900,101252,108318,0.813,0.95,N,,,,645,4207310,52.53,-122.4422,52.5292,-122.4439,52.75,-122.25,114000,114175,111986,0.777,0.982,C,58
646,2856530,19.8,79.37,19.815,79.3725,19.75,79.25,46020,46155,46470,0.674,0.99,N,,,,646,4207800,50.3569,-121.3939,50.3569,-121.3947,50.25,-121.25,54900,55194,52421,0.795,0.955,C,57
647,2856550,19.68,79.78,19.68,79.7867,20.25,79.75,50990,51340,49019,0.754,0.961,N,,,,647,4207900,49.3806,-121.4514,49.3806,-121.4506,49.75,-121.25,217000,216319,216638,0.857,0.998,C,62
648,2856600,18.82,80.35,18.8183,80.3525,19.25,80.25,40000,38786,37990,0.704,0.95,N,,,,648,4208005,61.8686,-121.3569,61.8744,-121.3561,61.75,-121.25,1270000,1295887,1295274,0.942,0.98,C,67
649,2856900,16.92,81.78,16.92,81.7667,17.25,81.75,299320,307696,306477,0.878,0.977,N,,,,649,4208025,67.4583,-133.7447,67.4517,-133.7447,67.25,-133.25,1660000,1669520,1666624,0.951,0.996,C,65
650,2876500,41.53,127.13,41.5292,127.1342,41.25,127.25,18245,18514,18706,0.705,0.975,N,,,,650,4208040,67.2489,-134.8831,67.2522,-134.8889,66.75,-134.75,70600,70508,68401,0.82,0.969,C,57
651,2878100,39.02,125.78,39.0292,125.7642,39.25,125.75,12175,12358,11962,0.524,0.983,N,,,,651,4208041,65.8944,-136.0361,65.8928,-136.0361,65.75,-136.25,25700,25401,27362,0.734,0.939,C,53
652,2901195,65.2167,167.9833,65.1925,167.9891,65.25,167.25,8360,9930,10475,0.682,0.798,N,,,,652,4208150,65.2739,-126.8442,65.2672,-126.8408,64.75,-126.25,1570000,1582966,1582411,0.953,0.992,C,66
653,2901200,64.83,168.75,64.8417,168.75,64.75,168.75,47300,46898,49651,0.801,0.953,C,38,,,653,4208160,65.1344,-123.5119,65.1344,-123.5119,65.25,-123.25,145000,143830,145760,0.853,0.995,C,62
654,2901201,65.45,172.97,65.4517,172.9667,65.25,172.75,106000,106061,105789,0.875,0.998,C,51,,,654,4208168,65.5978,-117.7597,65.5986,-117.7589,65.25,-117.75,31100,32126,28879,0.734,0.929,C,53
655,2901202,64.49,173.38,65.0784,173.574,65.25,173.75,156000,156196,154409,0.87,0.99,C,40,,,655,4208220,61.2633,-124.0697,61.2592,-124.0697,61.25,-124.75,33400,33137,32071,0.73,0.96,C,42
656,2901203,65.55,168.87,65.55,168.8708,65.75,169.25,16400,16412,18643,0.752,0.88,C,27,,,656,4208252,59.8583,-128.5972,59.8592,-128.5981,59.75,-128.75,14500,14553,15841,0.727,0.915,C,35
657,2901204,64.75,170.75,64.7533,170.7608,64.75,169.75,55100,54992,53640,0.76,0.974,C,33,,,657,4208270,59.4125,-126.0972,59.4133,-126.0972,59.25,-126.25,104000,103978,103764,0.855,0.998,C,62
658,2901205,64.17,171.03,64.1625,171.0333,63.75,170.75,18600,18488,15267,0.685,0.821,N,,,,658,4208271,61.7472,-121.2236,61.7422,-121.2203,61.25,-121.75,275000,272520,270021,0.884,0.982,C,62
659,2901210,64.83,174.28,64.8283,174.285,65.25,174.75,18300,18479,17469,0.725,0.955,C,30,,,659,4208272,59.7425,-124.4764,59.7442,-124.4747,59.75,-124.75,119000,118166,119652,0.864,0.995,C,49
660,2901300,62.42,166.03,62.4175,166.03,62.25,166.25,71600,71681,77557,0.837,0.923,C,42,,,660,4208274,59.7011,-127.2275,59.6994,-127.2308,59.75,-127.75,61600,61380,61091,0.828,0.992,C,47
661,2902800,56.3,160.85,56.3275,160.85,56.25,160.75,45600,45418,47009,0.773,0.97,C,41,,,661,4208275,60.05,-128.9,60.0525,-128.9033,60.25,-128.75,33400,32486,31602,0.747,0.946,C,55
662,2902850,56.27,161.67,56.27,161.6708,56.25,161.25,51600,51461,52218,0.792,0.988,C,47,,,662,4208280,60.2431,-123.4792,60.2431,-123.4783,60.25,-123.25,222000,217805,222977,0.848,0.996,C,62
663,2903050,57.82,114.17,57.8342,114.165,57.75,114.25,186000,195009,189530,0.863,0.981,C,53,,,663,4208300,61.2608,-117.5447,61.2675,-117.5422,61.25,-117.25,970000,971551,975039,0.92,0.995,C,56
664,2903051,53.22,111.68,53.215,111.68,53.25,111.75,14200,14207,16423,0.594,0.865,N,,,,664,4208360,58.7883,-122.6592,58.7883,-122.6592,58.75,-122.75,20300,20174,21241,0.739,0.956,C,54
665,2903052,53.2,112.77,53.2133,112.7775,53.25,112.25,18200,18438,18277,0.621,0.996,N,,,,665,4208370,62.5456,-114.1639,62.5572,-114.1797,62.75,-114.25,16300,15799,15316,0.738,0.94,C,53
666,2903053,54.03,115,54.0325,115.0017,53.75,114.75,48500,47325,46169,0.719,0.952,C,33,,,666,4208400,59.8722,-111.5833,59.8722,-111.58,59.75,-111.25,606000,604882,594618,0.903,0.981,C,65
667,2903054,55.12,116.77,55.1175,116.7608,54.75,116.75,66300,66363,64359,0.755,0.971,C,37,,,667,4208410,62.8947,-108.4675,62.8947,-108.4675,63.25,-107.75,26600,26729,27188,0.712,0.978,C,54
668,2903055,56.08,115.77,56.0717,115.7733,55.75,115.75,147000,146735,143825,0.854,0.978,N,,,,668,4208420,60.6497,-111.947,60.6489,-111.947,60.25,-110.75,58700,56634,57265,0.752,0.976,C,47
669,2903056,56.22,115.73,56.2225,115.7342,55.75,115.75,151000,149122,143825,0.85,0.952,C,37,,,669,4208440,60.7431,-115.8578,60.7431,-115.8586,60.25,-116.75,52300,50904,51500,0.733,0.985,C,56
670,2903057,56.5,115.67,56.5025,115.6792,56.25,115.75,169000,168775,162827,0.87,0.963,N,,,,670,4208441,59.1494,-117.6342,59.1494,-117.6342,59.25,-117.75,36900,36743,42089,0.72,0.877,C,48
671,2903070,60.68,135.03,60.6142,135.02,60.75,136.25,24200,24043,22543,0.728,0.932,C,41,,,671,4208450,59.1139,-112.4264,59.1122,-112.4264,59.25,-112.75,293000,299107,296822,0.874,0.987,C,63
672,2903071,60.28,137.5,60.2742,137.5017,60.25,137.75,15000,14818,14926,0.721,0.995,C,34,,,672,4208452,58.38,-116.03,58.3892,-116.0317,57.75,-117.25,223000,226486,225242,0.884,0.99,C,64
673,2903080,59.78,134.75,59.82,134.79,59.75,134.75,165000,163669,167228,0.84,0.987,C,50,,,673,4208455,55.9192,-118.6053,55.92,-118.6053,55.75,-118.75,130000,135279,136131,0.871,0.955,C,61
674,2903081,59.23,135.28,59.22,135.275,59.25,135.75,43600,43378,44462,0.741,0.981,C,45,,,674,4208456,56.12,-120.05,56.1267,-120.05,56.25,-120.25,118000,122148,122270,0.872,0.965,C,56
675,2903087,57.77,130.9,57.815,130.8917,57.75,130.75,108000,104941,109259,0.813,0.988,C,54,,,675,4208457,56.1358,-120.6703,56.1375,-120.6703,56.25,-120.75,97100,100717,101863,0.852,0.953,C,60
676,2903110,55.92,117.53,55.9217,117.5308,55.75,117.75,13700,13156,13793,0.555,0.993,N,,,,676,4208458,56.1994,-120.8117,56.1986,-120.8117,56.25,-121.25,83900,87189,87758,0.831,0.956,C,56
677,2903120,55.15,116.77,55.15,116.77,55.25,117.25,10700,10594,10574,0.573,0.988,N,,,,677,4208470,60.7122,-114.903,60.7122,-114.9056,60.25,-115.25,18500,18427,17169,0.723,0.928,C,36
678,2903150,62.22,134.13,62.2233,134.2233,62.25,134.25,65400,65618,66268,0.678,0.987,N,,,,678,4208550,56.0275,-121.8989,56.03,-121.8997,56.25,-122.75,70200,73159,70612,0.802,0.994,C,60
679,2903151,60.9,131.98,60.8933,132.0158,60.75,131.75,56800,56831,55908,0.697,0.984,N,,,,679,4208630,56.2447,-117.3128,56.2447,-117.3078,56.25,-117.25,186000,193809,195004,0.876,0.954,C,61
680,2903152,59.67,127.05,59.6492,127.0442,59.75,126.75,23900,21031,20500,0.618,0.858,N,,,,680,4208640,55.7156,-117.6219,55.7156,-117.6219,55.75,-117.75,50300,49970,51965,0.797,0.968,C,58
681,2903215,55.58,114.5,55.5808,114.5,55.25,114.25,15600,15642,15961,0.538,0.977,N,,,,681,4208730,56.7806,-111.4,56.7806,-111.405,56.75,-111.25,133000,132258,134712,0.782,0.987,C,59
682,2903235,54.42,116.53,54.42,116.5283,53.75,115.75,9460,9278,7372,0.423,0.779,N,,,,682,4208821,57.875,-115.3889,57.875,-115.3897,57.25,-115.25,35800,36630,37666,0.753,0.95,C,54
683,2903240,56.37,114.85,56.3717,114.8517,56.25,114.75,9900,9927,10395,0.581,0.952,N,,,,683,4208870,54.7222,-113.2861,54.7231,-113.2861,54.75,-113.25,74600,74548,74516,0.79,0.999,C,59
684,2903300,57.63,108.12,57.6217,108.1058,57.25,108.25,46500,46463,46965,0.79,0.99,C,44,,,684,4208871,58.2,-111.39,58.2017,-111.39,57.75,-111.25,155000,154243,153149,0.792,0.988,C,58
685,2903301,55.15,107.62,55.1467,107.62,55.25,107.25,12900,12938,14239,0.572,0.906,N,,,,685,4208971,59.1472,-105.5389,59.1489,-105.5397,59.25,-105.75,50700,49845,46607,0.711,0.919,C,51
686,2903330,56.85,105.07,56.855,105.0683,56.75,104.75,11200,11169,10079,0.629,0.9,N,,,,686,4208975,58.8583,-105.8194,58.8583,-105.8194,58.75,-105.75,20700,20751,24639,0.764,0.84,C,36
687,2903401,56.95,125.45,56.9642,125.4567,56.75,125.25,13300,13565,13658,0.664,0.974,N,,,,687,4208987,58.9667,-108.175,58.965,-108.175,58.75,-108.25,9120,8642,9759,0.706,0.935,C,51
688,2903402,58.65,127.05,58.6508,127.0525,58.25,127.25,43700,43605,43599,0.779,0.998,C,44,,,688,4209150,68.6322,-128.4133,68.6272,-128.4233,68.25,-128.75,56300,56959,57559,0.732,0.978,C,52
689,2903412,64.4,142,64.2875,141.9925,64.75,141.75,17600,22552,17157,0.552,0.975,N,,,,689,4209401,67.2289,-115.8869,67.2281,-115.8869,67.25,-116.25,46800,47403,44289,0.719,0.946,C,48
690,2903420,70.68,127.39,70.7133,127.38,70.25,126.75,2430000,2430355,2423605,0.952,0.997,C,64,,,690,4209402,67.74,-115.37,67.7408,-115.3708,67.25,-115.75,50700,50892,47883,0.729,0.944,C,36
691,2903422,53.97,105.88,53.9592,105.8758,53.75,105.75,17400,17224,16467,0.649,0.946,N,,,,691,4209600,67.7083,-104.1403,67.71,-104.1394,67.25,-104.25,16900,16914,14924,0.71,0.883,C,48
692,2903423,54.82,105.13,54.8183,105.13,54.75,105.25,30400,30178,27284,0.732,0.897,N,,,,692,4209810,65.0106,-104.4906,65.0114,-104.4889,64.75,-104.75,14500,14411,13363,0.708,0.922,C,49
693,2903424,55.13,105.23,55.13,105.2275,55.25,105.25,41700,41478,39845,0.756,0.956,C,40,,,693,4213031,53.5375,-113.4844,53.5392,-113.4844,53.25,-113.75,28000,28048,26320,0.706,0.94,C,52
694,2903425,56.77,105.65,56.7558,105.665,56.75,105.75,71400,71042,68925,0.79,0.965,C,41,,,694,4213103,49.9189,-111.8,49.9181,-111.8,49.75,-112.25,27500,27631,24064,0.714,0.875,C,49
695,2903426,57.78,108.32,57.7775,108.315,57.75,108.25,140000,138878,137679,0.88,0.983,C,54,,,695,4213210,48.6083,-93.4,48.6066,-93.4008,48.75,-93.25,38600,38791,34850,0.719,0.903,C,51
696,2903427,59.73,113.17,59.7317,113.1692,59.75,112.75,440000,447294,443478,0.894,0.992,C,63,,,696,4213211,48.6344,-93.9131,48.6352,-93.9131,48.75,-93.75,50200,50687,47269,0.763,0.942,C,55
697,2903428,60.48,120.7,60.4608,120.7342,60.25,120.75,770000,774907,771036,0.928,0.999,C,60,,,697,4213250,50.0431,-110.6778,50.0431,-110.6778,49.75,-111.25,56500,54599,53530,0.774,0.947,C,56
698,2903429,61.83,129.6,61.7708,129.6625,61.75,129.25,897000,901761,893464,0.922,0.996,C,65,,,698,4213400,52.1403,-106.6433,52.1394,-106.6425,51.75,-106.75,141000,137869,140878,0.772,0.999,C,58
699,2903430,72.37,126.8,72.3542,126.7908,71.75,127.25,2460000,2449357,2447813,0.953,0.995,V,60,2903420,64,699,4213550,53.8417,-101.1861,53.845,-101.1861,53.75,-101.75,347000,343729,348637,0.774,0.995,C,58
700,2903461,60.45,114.33,60.7899,114.282,60.75,113.75,23200,23299,21312,0.75,0.919,C,32,,,700,4213551,53.1639,-99.3489,53.1622,-99.3522,53.25,-99.75,364000,360673,368767,0.779,0.987,C,58
701,2903470,61.3,126.92,61.2608,126.895,61.75,126.25,30400,30272,32024,0.716,0.949,C,34,,,701,4213552,53.7028,-103.2972,53.707,-103.3022,53.25,-104.25,289000,285235,286527,0.764,0.991,C,58
702,2903471,61.92,124.55,61.9233,124.5508,62.25,124.25,11600,11826,11565,0.584,0.997,N,,,,702,4213562,51.4672,-112.7106,51.468,-112.7106,51.75,-112.75,24800,25100,24787,0.726,0.999,C,56
703,2903475,61.05,128.65,61.055,128.6675,60.75,128.25,12200,12165,12182,0.588,0.999,N,,,,703,4213569,50.9,-110.29,50.9,-110.2892,50.75,-110.75,47850,44476,48122,0.745,0.994,C,57
704,2903479,60.4392,124.2608,60.4275,124.2666,60.25,124.25,14400,14414,15585,0.739,0.924,C,41,,,704,4213574,50.1108,-101.0356,50.11,-101.0356,50.25,-101.25,84700,73438,72067,0.705,0.851,C,48
705,2903480,59.37,121.32,59.4133,121.2775,59.25,121.25,115000,114358,115724,0.846,0.994,C,56,,,705,4213590,49.6014,-99.6819,49.5989,-99.6828,49.25,-100.25,60300,59406,60691,0.716,0.994,C,55
706,2903481,57.9667,121.7,57.9734,121.6892,57.75,121.75,97600,97862,99605,0.859,0.98,C,37,,,706,4213650,49.8692,-97.4028,49.8683,-97.4028,49.75,-98.25,153000,150063,152674,0.783,0.998,C,59
707,2903482,55.42,120.55,55.4208,120.55,55.25,120.75,37300,37203,37418,0.757,0.997,C,42,,,707,4213680,49.0083,-97.2111,49.0117,-97.2119,48.75,-97.25,104000,92070,100202,0.76,0.963,C,57
708,2903488,55.77,122.67,55.7625,122.6725,55.75,122.75,20500,20524,24635,0.631,0.832,N,,,,708,4213681,50.1078,-96.9317,50.1078,-96.9317,49.75,-97.25,278000,264611,273080,0.817,0.982,C,54
709,2903490,60,119.88,60.005,119.8767,59.75,119.25,62500,62411,63510,0.795,0.984,C,46,,,709,4213683,49.5536,-97.1847,49.5544,-97.1855,49.25,-97.25,115000,106196,114401,0.749,0.995,C,57
710,2903495,60.9,120.8,60.9283,120.8142,61.25,120.75,16600,15869,14689,0.749,0.885,C,40,,,710,4213720,56.0389,-96.525,56.0339,-96.5283,55.75,-96.75,1010000,983040,1003987,0.86,0.994,C,63
711,2903497,60.3,119.62,60.2958,119.615,60.75,119.25,9700,9735,9036,0.697,0.932,N,,,,711,4213800,50.225,-95.5708,50.2242,-95.57,50.25,-95.25,126000,127698,124966,0.849,0.992,C,62
712,2903600,63.32,132.02,63.2983,132.0167,63.25,132.75,696000,691144,695279,0.925,0.999,C,65,,,712,4213804,49.7833,-94.5139,49.7833,-94.5122,49.75,-94.75,70400,70368,69515,0.773,0.987,C,56
713,2903601,61.87,135.5,61.8767,135.5133,61.75,135.25,514000,508442,516258,0.908,0.996,C,53,,,713,4214010,64.2636,-99.5936,64.2644,-99.5936,64.25,-99.75,67300,67169,65121,0.765,0.968,C,56
714,2903602,59.63,133.03,59.6117,133.1008,59.25,132.75,269000,263399,267708,0.879,0.995,C,57,,,714,4214025,56.4319,-92.7886,56.4361,-92.7928,56.25,-92.75,103000,102233,98033,0.82,0.952,C,57
715,2903603,58.63,128.5,58.68,128.5258,58.75,128.25,102000,102163,104057,0.874,0.98,C,43,,,715,4214035,57.67,-69.62,57.6808,-69.62,57.75,-69.75,42700,40275,40588,0.74,0.951,C,55
716,2903604,58.97,126.27,58.9767,126.2733,59.25,125.75,49500,48557,49253,0.828,0.995,C,49,,,716,4214040,57.43,-69.25,57.43,-69.2467,57.25,-69.25,86800,87672,90869,0.803,0.955,C,58
717,2903605,58.07,123.72,58.0683,123.7217,57.75,123.75,18500,18475,16761,0.764,0.906,C,40,,,717,4214050,64.5303,-101.3622,64.5286,-101.3631,64.75,-101.25,65300,65509,70776,0.798,0.923,C,54
718,2903630,60.17,116.8,60.1375,116.825,60.25,116.25,27600,25845,23575,0.763,0.854,C,39,,,718,4214051,64.7786,-97.0536,64.7761,-97.0511,64.75,-97.25,152000,151203,151757,0.861,0.998,C,59
719,2903640,60.27,114.73,60.9676,115.2127,61.25,115.25,32600,32551,30254,0.754,0.928,C,41,,,719,4214070,60.7858,-98.7769,60.79,-98.7769,60.75,-99.25,27000,27282,32543,0.73,0.83,C,44
720,2903642,60.27,114.73,60.1227,111.5859,60.25,111.75,11700,11700,9178,0.638,0.784,N,,,,720,4214090,63.6525,-95.8519,63.6517,-95.8511,63.75,-96.25,72300,68423,69754,0.775,0.965,C,56
721,2903647,59.83,112.4,59.8817,112.4033,59.75,112.25,13600,12943,15702,0.694,0.866,N,,,,721,4214091,61.2536,-100.9739,61.2578,-100.9739,61.25,-101.25,21400,21063,21476,0.743,0.996,C,57
722,2903650,57.8,114.03,57.8033,114.03,57.25,113.75,9460,9395,10125,0.645,0.934,N,,,,722,4214105,58.8917,-96.2753,58.8908,-96.2753,58.75,-96.75,48100,48193,48333,0.772,0.995,C,58
