1,2,3,4,5,6
8832,4215300,48.997223,-116.56805,251,6
8833,6604180,56.446576,-4.853583,251,6
8834,1653182,-3.128056,29.397778,250,6
8835,2910367,56.235833,92.143333,250,6
8836,6123181,47.192899,-0.374972,250,6
8837,6227530,40.225,-1.84415,250,6
8838,6337600,50.853971,9.286671,250,6
8839,6729375,58.3825,8.110833,250,6
8840,6731556,64.5625,12.6,250,6
8841,6971650,66.611111,34.808333,250,6
8842,1491810,-18.018334,32.150833,249,6
8843,1495830,-18.911667,32.549167,249,6
8844,4213640,51.8844,-116.688933,249,6
8845,4771800,11.376667,-85.946667,249,6
8846,5142650,-8.1275,111.149445,249,6
8847,5204186,-29.916822,151.114321,249,6
8848,6139825,45.719755,6.103635,249,6
8849,5606070,-34.4275,116.016,248,6
8850,6122200,47.353824,3.963528,248,6
8851,6140101,50.482367,16.1808,248,6
8852,6607100,50.479042,-3.761522,248,6
8853,1196110,-25.818889,29.3375,247,6
8854,5762050,-20.780833,164.99,247,6
8855,6242615,47.804167,13.453334,247,6
8856,6604390,54.268111,-2.974976,247,6
8857,1160250,-33.463889,18.739445,246,6
8858,1321800,8.238333,-9.711667,246,6
8859,2998328,62.621667,150.33,246,6
8860,5606095,-34.806067,116.564367,246,6
8861,5708230,-12.791933,132.173067,246,6
8862,6604240,55.258805,-4.806888,246,6
8863,6970923,59.353331,39.328332,246,6
8864,4185101,18.3924,-67.1507,245,6
8865,5762331,-21.905,166.114167,245,6
8866,1599240,-26.303611,30.914167,244,6
8867,2910457,51.8675,85.351667,244,6
8868,2911403,58.32,59.67,244,6
8869,3179750,-31.697467,-70.714133,244,6
8870,4147470,42.2373,-72.896533,244,6
8871,4185500,18.2827,-67.051,244,6
8872,4213270,50.6614,-108.3806,244,6
8873,5304164,-37.025492,142.821325,244,6
8874,6458201,49.683611,19.739167,244,6
8875,1160795,-29.533611,31.090834,243,6
8876,2997587,69.396667,87.78,243,6
8877,6220120,50.942629,3.371779,243,6
8878,6457280,51.279722,18.131667,243,6
8879,1563600,10.55,37.494167,242,6
8880,1653140,-2.946133,29.151367,241,6
8881,2335220,33.4475,72.873333,241,6
8882,4118300,33.745,-116.5356,241,6
8883,5101290,-22.834167,150.6653,241,6
8884,6172055,58.273333,26.742777,241,6
8885,2910668,53.570833,85.228333,240,6
8886,4203755,59.837776,-135.01389,240,6
8887,5135500,-4.976667,105.2175,240,6
8888,5302281,-38.466167,145.51,240,6
8889,5405070,-33.61,138.631667,240,6
8890,6226350,42.88354,-1.60594,240,6
8891,6273751,55.39361,28.345081,240,6
8892,6605410,54.093151,-0.263304,240,6
8893,4247700,45.169722,-66.468056,239,6
8894,5404260,-34.6743,139.232,239,6
8895,6172270,58.211389,26.433611,239,6
8896,6373214,56.939167,26.4,239,6
8897,6730105,70.170833,28.89,239,6
8898,1160620,-32.759444,26.853889,238,6
8899,4208923,53.204167,-117.843333,238,6
8900,5202114,-33.270733,151.3593,238,6
8901,6335651,48.719931,8.896019,238,6
8902,6606950,51.898993,0.85104,238,6
8903,6987150,43.708889,39.788055,238,6
8904,1653335,-3.9185,30.028333,237,6
8905,4245860,49.354167,-124.485,237,6
8906,5304071,-36.773227,144.42844,237,6
8907,5660340,6.035833,125.283333,237,6
8908,6233190,55.7022,13.1442,237,6
8909,6731550,64.244167,11.0875,237,6
8910,4147410,41.9965,-71.5626,236,6
8911,5202046,-28.9341,152.2171,236,6
8912,1204900,36.954167,9.47,235,6
8913,2969071,17.053367,101.520833,235,6
8914,3142600,0.8425,-77.685833,235,6
8915,4213970,52.959467,-113.2792,235,6
8916,5302303,-37.63,144.4275,235,6
8917,5606043,-34.6994,117.2169,235,6
8918,6335640,49.008091,8.515945,235,6
8919,6729125,61.869167,7.77,235,6
8920,3180190,-22.008633,-68.0244,234,6
8921,4231590,45.943333,-67.321111,234,6
8922,5870500,-42.123567,171.8782,234,6
8923,6574108,54.661667,24.664167,234,6
8924,6606347,51.41105,-1.325136,234,6
8925,6970473,59.695,41.981667,234,6
8926,2415900,42.656414,74.498661,233,6
8927,4185301,18.2405,-66.009933,233,6
8928,4208799,55.271667,-114.774723,233,6
8929,6135800,47.625835,7.235833,233,6
8930,4208132,56.92,-117.57028,232,6
8931,4208863,55.61861,-111.08583,232,6
8932,6139340,45.18,4.85,232,6
8933,6139470,45.945833,5.435833,232,6
8934,6458809,53.386389,21.340833,232,6
8935,6970866,65.768333,31.23,232,6
8936,3649511,-15.9222,-50.1717,231,6
8937,4584500,18.107841,-77.270839,231,6
8938,5304111,-36.61953,146.24375,231,6
8939,6731170,61.609167,6.548333,231,6
8940,6731730,67.45069,15.762993,231,6
8941,2907032,52.655833,109.516667,230,6
8942,2910447,49.685,89.096667,230,6
8943,4208094,56.389168,-118.70861,230,6
8944,6135200,48.505,7.276667,230,6
8945,1160960,-34.0925,21.294167,229,6
8946,1495295,-20.1,30.8925,229,6
8947,6220161,50.626881,3.777002,229,6
8948,6235100,47.3553,9.880567,229,6
8949,6246701,47.6572,15.5914,229,6
8950,6609538,52.794323,-3.111133,229,6
8951,6729140,60.361667,6.740833,229,6
8952,6970439,61.447501,45.900833,229,6
8953,1160625,-32.702777,26.575833,228,6
8954,1993495,-13.469166,33.645,228,6
8955,2910339,56.805833,86.73,228,6
8956,5803030,-41.0464,148.217,228,6
8957,6123770,45.21468,4.214023,228,6
8958,6128350,43.727342,3.323207,228,6
8959,6139510,46.272772,5.516561,228,6
8960,2911688,54.95,61.55,227,6
8961,4875130,9.8225,-83.69,227,6
8962,6139130,44.693575,5.490255,227,6
8963,6233220,62.5211,12.3812,227,6
8964,6242070,48.3686,14.138067,227,6
8965,6340420,51.022092,13.993832,227,6
8966,6608110,53.079492,-2.993778,227,6
8967,1653130,-2.896667,29.133333,226,6
8968,3121100,1.215,-76.683333,226,6
8969,5803171,-41.06,145.835867,226,6
8970,5865400,-38.623358,174.733891,226,6
8971,6401500,63.897567,-17.64109,226,6
8972,6607210,50.843165,-3.391514,226,6
8973,1599120,-26.935555,31.66,225,6
8974,2910248,59.001667,78.474167,225,6
8975,5302282,-38.558167,145.71,225,6
8976,5302366,-38.345167,142.650833,225,6
8977,5101115,-17.415833,145.920556,224,6
8978,5101165,-18.2044,145.537733,224,6
8979,5204132,-35.3843,148.9656,224,6
8980,6233465,63.523533,12.3969,224,6
8981,6729231,59.4,6.66,224,6
8982,5202036,-28.7556,153.395,223,6
8983,5302274,-38.536333,146.676667,223,6
8984,1293100,-9.168334,33.536666,222,6
8985,2311545,47.43,84.869167,222,6
8986,4208854,54.652779,-113.07917,222,6
8987,6457360,52.81,17.193333,222,6
8988,4584100,18.348036,-77.941755,221,6
8989,5202086,-31.5575,151.34,221,6
8990,6122160,48.668347,2.337283,221,6
8991,6607705,51.07639,-1.86256,221,6
8992,1259310,-29.820834,28.035,220,6
8993,1309650,35.525,-5.843333,220,6
8994,2911905,57.03,60.3,220,6
8995,3635320,-8.775533,-63.4875,220,6
8996,4106500,58.423867,-134.571133,220,6
8997,6139725,45.039167,6.18,220,6
8998,6221640,49.697854,5.515489,220,6
8999,6574413,55.5725,22.8475,220,6
9000,6731160,61.249167,5.39,220,6
9001,2964160,15.351933,99.5369,219,6
9002,4208316,63.3039,-129.79,219,6
9003,6139365,45.81057,4.600094,219,6
9004,6401110,64.265233,-20.518867,219,6
9005,6731161,61.251233,5.383683,219,6
9006,1491860,-17.095,31.495,218,6
9007,2998315,63.2775,151.4,218,6
9008,4151421,35.652,-105.3189,218,6
9009,4213390,52.762767,-116.3556,218,6
9010,5101412,-25.2731,151.518133,218,6
9011,1670152,-3.614433,30.0989,217,6
9012,2910359,55.749167,88.325,217,6
9013,4209405,67.214447,-116.609723,217,6
9014,5230050,1.388333,110.113333,217,6
9015,6139795,47.031586,5.956855,217,6
9016,6242180,48.228541,15.296231,217,6
9017,6970874,65.835,31.159167,217,6
9018,1160675,-32.515278,27.523611,216,6
9019,1197710,-25.076111,31.130278,216,6
9020,4208235,62.205278,-128.762493,216,6
9021,4584400,18.107236,-77.27048,216,6
9022,6128050,43.2125,2.44,216,6
9023,6139530,46.416478,5.868078,216,6
9024,6211610,42.786447,-6.62819,216,6
9025,6246605,46.834722,15.383611,216,6
9026,1160417,-34.031667,22.052778,215,6
9027,4584800,18.137417,-76.459889,215,6
9028,6172020,58.892777,25.669444,215,6
9029,6220362,50.690992,4.196801,215,6
9030,1491815,-18.199167,32.2025,214,6
9031,2910267,57.5475,82.901667,214,6
9032,5201010,-28.353633,153.292,214,6
9033,6233411,59.270767,17.119867,214,6
9034,6337320,50.83704,10.081659,214,6
9035,6934460,56.90959,10.0324,214,6
9036,1160983,-30.398389,30.600778,213,6
9037,2911848,58.0975,63.768333,213,6
9038,1491511,-19.086666,30.903333,212,6
9039,4875310,10.0475,-83.3725,212,6
9040,5304066,-36.9455,144.66,212,6
9041,6242540,48.554722,15.928611,212,6
9042,1563900,9.668333,39.519167,211,6
9043,4208288,59.454166,-126.228333,211,6
9044,4213470,49.3836,-103.710033,211,6
9045,6144490,48.972501,21.9675,211,6
9046,6274550,53.317533,25.7,211,6
9047,6340400,51.313885,13.25312,211,6
9048,6342820,48.627873,13.372473,211,6
9049,1289310,-6.65,37.208333,210,6
9050,1495360,-20.160834,31.595,210,6
9051,2910324,57.191667,85.744167,210,6
9052,2910467,51.110833,86.258333,210,6
9053,4874410,9.4675,-84.055833,210,6
9054,5803225,-42.706119,146.709715,210,6
9055,6139283,44.9173,6.674167,210,6
9056,6196040,34.7425,32.4875,210,6
9057,1289120,-10.33,39.256945,209,6
9058,2911433,55.903333,60.659167,209,6
9059,4245890,48.727501,-123.66972,209,6
9060,5202061,-30.259467,152.007467,209,6
9061,6172024,59.38,24.534722,209,6
9062,6233210,56.1782,14.1616,209,6
9063,6335820,49.369479,11.38,209,6
9064,6604480,54.280888,-2.755962,209,6
9065,6607115,50.479634,-4.795673,209,6
9066,1259200,-30.399167,27.695,208,6
9067,2909280,52.968333,91.47,208,6
9068,2910385,55.901667,89.7375,208,6
9069,4203505,62.336667,-133.4,208,6
9070,4213051,52.254467,-115.292533,208,6
9071,5302262,-38.206833,146,208,6
9072,2901100,66.4275,-179.1725,207,6
9073,5202228,-36.331133,148.451,207,6
9074,6349210,46.884167,11.416667,207,6
9075,1670125,-3.2542,29.810833,206,6
9076,4215450,49.741665,-116.449167,206,6
9077,4771210,12.015833,-86.581667,206,6
9078,5304056,-36.31125,146.60125,206,6
9079,5708157,-12.8303,130.9728,206,6
9080,6335730,47.699494,7.846241,206,6
9081,6340635,50.631093,13.07852,206,6
9082,6574303,55.289167,23.983333,206,6
9083,4244785,47.203057,-55.284166,205,6
9084,5204191,-30.2081,150.427267,205,6
9085,6604960,58.478811,-3.903019,205,6
9086,6731070,63.803333,10.23,205,6
9087,2124050,24.501389,55.99139,204,6
9088,2907105,51.4375,104.41,204,6
9089,3179440,-36.925233,-71.5756,204,6
9090,6242951,47.389167,11.265,204,6
9091,6729395,58.09098,7.835943,204,6
9092,6731569,61.365688,6.23159,204,6
9093,6971405,68.1125,35.135833,204,6
9094,2969018,20.113367,99.785,203,6
9095,4208924,53.173333,-117.825833,203,6
9096,4874180,10.041667,-84.574167,203,6
9097,6233230,56.1855,13.6842,203,6
9098,6343110,47.8881,11.830167,203,6
9099,6608520,52.276657,-2.93229,203,6
9100,6970570,65.904167,44.048333,203,6
9101,4874230,10.003333,-84.31,202,6
9102,6125080,44.228333,1.3875,202,6
9103,6135110,48.903539,8.04798,202,6
9104,6242550,48.256433,15.938867,202,6
9105,6607225,50.688372,-3.294337,202,6
9106,6607230,51.019075,-3.133708,202,6
9107,4208534,56.420833,-120.92,201,6
9108,4215150,49.906668,-118.126947,201,6
9109,5660500,8.723333,125.718333,201,6
9110,6274673,54.175439,26.104828,201,6
9111,6340310,51.468707,10.810198,201,6
9112,6983500,44.850556,38.680278,201,6
9113,1578200,7.0025,39.335833,200,6
9114,2910342,56.745833,87.795,200,6
9115,2910424,50.169167,86.169167,200,6
9116,4146330,37.4616,-121.7694,200,6
9117,4362130,17.291633,-93.5167,200,6
9118,5202213,-36.731067,149.6842,200,6
9119,6242030,48.457778,13.9225,200,6
9120,6342081,48.008333,9.155833,200,6
9121,6731765,69.52389,20.524787,200,6
9122,4236100,43.498611,-79.776946,199,6
9123,6125610,44.355882,2.048919,199,6
9124,6458717,51.296389,23.009167,199,6
9125,6604270,54.929878,-3.84097,199,6
9126,6934620,55.701377,9.4403,199,6
9127,1160419,-34.039444,22.132222,198,6
9128,3103620,7.353333,-72.979167,198,6
9129,3717100,-17.178333,-65.8025,198,6
9130,6340410,50.953832,13.853698,198,6
9131,6606700,52.134613,0.141784,198,6
9132,1457850,-20.246667,28.056667,197,6
9133,4236300,43.789444,-79.585832,197,6
9134,5302401,-37.869167,141.41,197,6
9135,6233418,59.7581,17.3933,197,6
9136,6854151,60.872379,22.410262,197,6
9137,1160842,-29.00525,29.883472,196,6
9138,1160892,-28.892222,29.770278,196,6
9139,1653224,-3.905667,29.6492,196,6
9140,2311850,48.3975,85.57,196,6
9141,2909327,54.1,92.939167,196,6
9142,5141050,-6.633333,106.81,196,6
9143,5202107,-32.31945,151.68805,196,6
9144,6212330,41.99484,-7.44225,196,6
9145,6226460,41.19659,-2.33844,196,6
9146,6235300,47.463333,9.681944,196,6
9147,6335175,49.208804,8.052761,196,6
9148,6373921,56.66,21.318333,196,6
9149,6605510,54.501196,-1.315421,196,6
9150,2998561,61.8775,147.42,195,6
9151,4874190,10.05,-84.603333,195,6
9152,5870650,-41.802967,172.8214,195,6
9153,6196020,35.042778,32.421389,195,6
9154,6233530,65.829833,14.904967,195,6
9155,6934570,55.465,11.7575,195,6
9156,6939510,46.3856,8.0067,195,6
9157,4205130,61.2267,-136.993867,194,6
9158,5101183,-19.372733,146.3589,194,6
9159,5204019,-35.769167,147.93,194,6
9160,6606300,52.332813,-0.680993,194,6
9161,6608530,53.232625,-3.570927,194,6
9162,1286690,-8.559166,34.85,193,6
9163,1992850,-16.085555,35.668056,193,6
9164,2907420,52.155,107.2775,193,6
9165,4244990,44.5667,-65.6333,193,6
9166,6401300,66.06976,-21.751313,193,6
9167,1992410,-9.538298,33.132458,192,6
9168,4146630,34.5967,-119.907967,192,6
9169,4208624,55.531933,-118.3911,192,6
9170,6125160,43.705001,1.3525,192,6
9171,6233140,55.64,13.539,192,6
9172,1159325,-29.903333,26.214444,191,6
9173,1160755,-29.266111,29.868611,191,6
9174,1495130,-19.729166,32.6125,191,6
9175,4873310,10.5075,-84.223333,191,6
9176,6607800,51.425169,0.232026,191,6
9177,5204136,-35.703633,149.1488,190,6
9178,6242200,47.0828,15.9436,190,6
9179,6606790,51.73583,0.479466,190,6
9180,6729420,59.894223,10.50839,190,6
9181,1196180,-25.036666,30.219167,189,6
9182,2907015,54.47,110.510833,189,6
9183,6125362,44.344754,3.61792,189,6
9184,6474107,54.067222,22.994444,189,6
9185,6934200,55.90131,9.61107,189,6
9186,5202106,-32.306967,151.5117,188,6
9187,5222550,4.913333,101.094167,188,6
9188,5654010,18.5025,120.841667,188,6
9189,4232030,48.383054,-89.307777,187,6
9190,5304127,-37.105417,145.60513,187,6
9191,5803186,-41.5967,148.0567,187,6
9192,5863210,-38.195537,176.433655,187,6
9193,6221131,50.259774,4.436649,187,6
9194,6559141,46.158067,13.8171,187,6
9195,5226900,1.938333,103.160833,186,6
9196,5226950,2.12,103.04,186,6
9197,6123470,45.931823,2.177535,186,6
9198,6139220,44.625092,5.014738,186,6
9199,6335035,51.10887,8.100414,186,6
9200,1670170,-2.937233,30.3692,185,6
9201,2998552,61.435,149.438333,185,6
9202,4245840,49.708056,-126.09778,185,6
9203,5141450,-7.006389,110.388889,185,6
9204,6242260,47.766133,14.168933,185,6
9205,6729217,58.5336,6.149467,185,6
9206,2311855,48.436667,85.84,184,6
9207,2907426,51.434167,107.6,184,6
9208,4185100,18.3597,-67.091267,184,6
9209,4208853,54.590002,-112.906393,184,6
9210,4213620,48.936667,-98.940833,184,6
9211,6338260,53.39118,9.715871,184,6
9212,6606645,52.571011,-1.201728,184,6
9213,1160245,-33.134444,19.060556,183,6
9214,1199460,-27.114444,30.831389,183,6
9215,2998524,61.7825,152.365833,183,6
9216,4208897,57.403333,-111.679167,183,6
9217,6139837,46.1499,5.8007,183,6
9218,6607250,50.688066,-2.12421,183,6
9219,6935060,47.284,7.3823,183,6
9220,6970835,64.611252,55.685001,183,6
9221,1197595,-25.786666,30.924167,182,6
9222,5141750,-8.153334,113.166667,182,6
9223,5302105,-37.440833,148.980833,182,6
9224,5304035,-36.806233,146.631833,182,6
9225,6140700,50.0651,16.541233,182,6
9226,6221570,49.793048,5.380653,182,6
9227,6729142,61.8725,8.298333,182,6
9228,6729265,58.44589,7.584157,182,6
9229,1597100,-26.041389,31.525,181,6
9230,1653210,-3.729967,29.321067,181,6
9231,4208626,55.398055,-119.383057,181,6
9232,4234670,44.522499,-80.930832,181,6
9233,6609530,52.76778,-2.839723,181,6
9234,1197570,-25.315833,31.055278,180,6
9235,1653161,-2.950033,29.374133,180,6
9236,3103400,1.868333,-76.26,180,6
9237,5202117,-33.218967,151.272567,180,6
9238,5302391,-37.495167,141.426667,180,6
9239,5304034,-36.825108,146.584058,180,6
9240,6335676,48.982454,9.461216,180,6
9241,6343535,47.819167,12.646667,180,6
9242,6971415,69.1275,35.156666,180,6
9243,1547751,-11.7408,31.474967,179,6
9244,4244800,49.800555,-63.572222,179,6
9245,5304126,-37.347,145.288333,179,6
9246,6140140,50.6547,15.3257,179,6
9247,6335700,48.671667,9.39,179,6
9248,6608240,51.532653,-3.118976,179,6
9249,6970920,59.119167,39.666667,179,6
9250,4215250,49.697498,-117.45,178,6
9251,5202033,-28.7381,153.163833,178,6
9252,6221600,50.040898,4.499866,178,6
9253,6335680,48.932547,10.138781,178,6
9254,6605700,54.742495,-1.599156,178,6
9255,6609570,52.678122,-2.791706,178,6
9256,6731900,69.231667,17.78,178,6
9257,2907012,53.634167,109.704167,177,6
9258,6123810,46.14986,1.14076,177,6
9259,1289230,-4.468056,38.059444,176,6
9260,2909265,53.7275,91.766667,176,6
9261,4208918,56.895,-112.168333,176,6
9262,5141150,-7.050556,107.756944,176,6
9263,5405095,-32.090833,138.294167,176,6
9264,5606121,-33.454867,116.4258,176,6
9265,6144500,49.020833,22.042499,176,6
9266,2903320,56.865,106.075833,175,6
9267,4281810,20.768333,-76.621667,175,6
9268,6125720,44.108728,2.435114,175,6
9269,6139050,43.92,5.88,175,6
9270,6605740,55.647381,-3.257646,175,6
9271,4208704,53.566946,-116.70333,174,6
9272,4220410,49.005533,-109.23,174,6
9273,5803040,-42.030417,146.419606,174,6
9274,6574393,55.3467,21.5706,174,6
9275,6608500,52.295969,-3.503277,174,6
9276,1598010,-26.214722,31.196389,173,6
9277,6119120,43.128946,0.260427,173,6
9278,3103110,4.905833,-75.6175,172,6
9279,4235200,42.959721,-81.628334,172,6
9280,5304067,-36.881,144.650833,172,6
9281,6124430,45.334216,2.752282,172,6
9282,6139750,45.12,6.02,172,6
9283,2910376,56.0625,90.065,171,6
9284,4208226,61.952499,-128.19778,171,6
9285,6340670,50.325018,12.259008,171,6
9286,6340671,50.325,12.259,171,6
9287,6604250,54.900736,-4.839719,171,6
9288,1491780,-17.921667,31.165833,170,6
9289,2903960,61.921667,129.545,170,6
9290,2907086,50.386667,103.296667,170,6
9291,2910289,57.166667,83.125833,170,6
9292,4185152,18.3,-66.7038,170,6
9293,5109270,-13.9551,143.175833,170,6
9294,6608190,52.375448,-4.071545,170,6
9295,1289425,-4.171667,37.730833,169,6
9296,4118100,38.768767,-119.8338,169,6
9297,5606120,-33.3814,116.5811,169,6
9298,6123171,47.559416,-1.049536,169,6
9299,6125230,42.899059,1.231332,169,6
9300,6607120,50.431053,-4.679474,169,6
9301,6731778,69.9375,22.0475,169,6
9302,6948110,46.2954,10.08,169,6
9303,1197701,-25.088889,30.777778,168,6
9304,4207710,51.354168,-119.88055,168,6
9305,4213380,51.35861,-106.871663,168,6
9306,6128610,43.394141,6.452074,168,6
9307,6233402,59.6634,16.782,168,6
9308,6970868,66.016667,30.649167,168,6
9309,5101506,-27.730567,152.364133,167,6
9310,6128710,44.250333,6.9339,167,6
9311,6233540,58.360467,13.9515,167,6
9312,6731625,62.981667,8.92,167,6
9313,1653223,-3.969167,29.609467,166,6
9314,2416880,40.850833,73.548333,166,6
9315,2998343,62.955833,147.19,166,6
9316,4213080,50.285276,-114.59028,166,6
9317,5101451,-28.054637,153.044637,166,6
9318,5202141,-35.713167,150.0342,166,6
9319,5202155,-35.1471,150.033733,166,6
9320,5708155,-12.7813,130.939633,166,6
9321,6603130,54.308402,-7.686023,166,6
9322,2969028,19.35,99.864133,165,6
9323,4208745,54.020833,-114.94,165,6
9324,4208887,56.943054,-111.566667,165,6
9325,5654570,14.054167,120.695833,165,6
9326,6123451,45.887457,2.166691,165,6
9327,6123740,45.607601,4.376547,165,6
9328,6139255,44.21644,6.275897,165,6
9329,6243110,46.8628,10.9186,165,6
9330,6243220,47.518867,12.4425,165,6
9331,6243800,48.2736,13.450267,165,6
9332,6606880,52.819462,1.251849,165,6
9333,6939110,46.6259,6.5258,165,6
9334,2969017,19.185867,99.429133,164,6
9335,5304125,-37.12049,144.85701,164,6
9336,5405105,-35.5442,138.58,164,6
9337,5660110,8.536667,123.480833,164,6
9338,5866100,-43.46466,171.895057,164,6
9339,6233550,62.6617,16.2902,164,6
9340,6574010,54.659167,25.634167,164,6
9341,6729230,59.3225,6.568333,164,6
9342,6935530,46.6313,7.8997,164,6
9343,1160230,-32.210834,18.936667,163,6
9344,4213090,50.197221,-114.21278,163,6
9345,4234720,44.113889,-81.019997,163,6
9346,5202065,-30.589333,152.163,163,6
9347,6606680,52.840203,-2.174394,163,6
9348,1160441,-33.803333,23.136111,162,6
9349,1286740,-9.398333,34.821667,162,6
9350,1292180,-8.920834,33.975834,162,6
9351,1689400,-20.275861,57.770367,162,6
9352,6242410,48.373889,15.613056,162,6
9353,6357510,51.064069,14.944133,162,6
9354,6574306,55.670833,23.398333,162,6
9355,1160890,-28.723889,29.351389,161,6
9356,1563050,10.1475,34.6275,161,6
9357,5302314,-38.354,143.42,161,6
9358,6221670,50.201104,4.799241,161,6
9359,6335550,48.56074,9.267652,161,6
9360,6335551,48.51644,9.149328,161,6
9361,6335830,49.156612,8.633705,161,6
9362,6559121,46.153167,13.773,161,6
9363,6605645,56.225555,-3.949531,161,6
9364,1495292,-19.815834,30.736666,160,6
9365,2910395,55.410833,88.946667,160,6
9366,4208468,55.791389,-117.33611,160,6
9367,6139650,46.169167,6.2725,160,6
9368,3103045,3.05,-76.58,159,6
9369,5302102,-37.447963,148.914583,159,6
9370,5304161,-37.164167,143.093333,159,6
9371,6119210,44.410657,-0.752679,159,6
9372,6128380,44.000191,3.657893,159,6
9373,6135100,48.039167,7.351667,159,6
9374,5202090,-32.244467,151.9778,158,6
9375,6340340,50.567202,11.751463,158,6
9376,6729180,60.79921,6.50157,158,6
9377,4281100,22.664167,-83.401667,157,6
9378,6123645,45.134336,3.006412,157,6
9379,6233366,57.5789,14.8627,157,6
9380,6729520,59.430587,9.1337,157,6
9381,2998327,62.826667,149.765,156,6
9382,4146250,39.166233,-122.62,156,6
9383,4185400,18.2563,-65.9677,156,6
9384,4208771,54.80389,-115.47,156,6
9385,5101164,-18.1069,145.8054,156,6
9386,5101420,-27.3464,152.923167,156,6
9387,5202217,-36.791933,148.401633,156,6
9388,5304073,-37.163792,143.961208,156,6
9389,5709020,-13.978533,136.468,156,6
9390,6119050,43.182611,-1.335542,156,6
9391,6233180,55.9954,12.7983,156,6
9392,6233460,63.7355,13.0134,156,6
9393,6335620,49.345874,9.128615,156,6
9394,6573161,55.953333,21.28,156,6
9395,2906650,48.813333,132.915,155,6
9396,2911279,56.405,66.66,155,6
9397,2964043,19.295,100.3875,155,6
9398,3179820,-30.747767,-70.440567,155,6
9399,4208227,61.969167,-128.228333,155,6
9400,5867400,-44.677467,167.935033,155,6
9401,6123310,47.768251,1.672721,155,6
9402,6123650,45.19746,3.522018,155,6
9403,6342810,48.091695,9.149755,155,6
9404,1993130,-9.854167,33.519167,154,6
9405,5304113,-36.518833,146.449167,154,6
9406,6458615,50.800833,20.813056,154,6
9407,6731563,61.136667,8.005833,154,6
9408,5104310,-28.2289,152.227,153,6
9409,6122560,47.731667,3.298333,153,6
9410,6136202,47.909423,6.686127,153,6
9411,6243200,47.4553,12.389167,153,6
9412,6337330,50.719868,10.400272,153,6
9413,6340515,52.32384,12.462828,153,6
9414,6934300,57.451233,10.13254,153,6
9415,1160318,-33.756667,19.328889,152,6
9416,3107350,5.515833,-72.77,152,6
9417,4146710,34.7325,-119.0382,152,6
9418,4208627,55.375276,-118.91389,152,6
9419,5202085,-31.579117,151.31495,152,6
9420,5202212,-36.6,149.810233,152,6
9421,5302310,-37.495713,144.360417,152,6
9422,5803160,-40.9678,145.61,152,6
9423,6335635,49.249974,9.456004,152,6
9424,6342525,49.106945,11.44221,152,6
9425,1495120,-19.763334,32.668334,151,6
9426,2907215,51.708333,105.860833,151,6
9427,2998565,61.67,147.858333,151,6
9428,4208888,56.924167,-111.431667,151,6
9429,1160825,-27.896667,29.953056,150,6
9430,5148150,0.505555,121.888889,150,6
9431,5304119,-36.888,145.680833,150,6
9432,6196500,34.719167,33.32,150,6
9433,6196700,34.854167,33.5675,150,6
9434,6605815,57.059926,-3.070369,150,6
9435,6729320,59.705,9.55,150,6
9436,6935065,47.1968,7.1722,150,6
9437,1196410,-25.991389,27.841944,149,6
9438,2124800,17.100556,54.233612,149,6
9439,4146950,33.0523,-116.9456,149,6
9440,4208125,56.027776,-117.938893,149,6
9441,6118165,48.748775,0.58058,149,6
9442,6235101,47.329167,9.971967,149,6
9443,6242281,47.724433,14.2964,149,6
9444,6348310,45.83,8.255833,149,6
9445,6607760,51.492592,-2.523489,149,6
9446,2311243,52.155833,61.080833,148,6
9447,2964051,19.22,100.9675,148,6
9448,3653950,-22.486663,-42.66167,148,6
9449,4208899,57.543333,-111.666667,148,6
9450,5606125,-33.08625,116.03875,148,6
9451,6348202,44.1175,7.87,148,6
9452,6573600,55.250667,26.5948,148,6
9453,6603110,54.889433,-7.42031,148,6
9454,6934540,55.473757,11.38461,148,6
9455,5302104,-37.356,149.206667,147,6
9456,5606137,-32.512133,116.1902,147,6
9457,6122135,48.567498,2.035732,147,6
9458,6123150,47.121499,-1.531918,147,6
9459,6243210,47.519167,12.4031,147,6
9460,6457675,50.319444,17.588611,147,6
9461,6605580,54.608345,-1.549291,147,6
9462,1290920,-8.983333,33.066667,146,6
9463,2910747,53.02,87.570833,146,6
9464,4186400,10.240833,-61.1375,146,6
9465,5204155,-35.332483,148.06915,146,6
9466,6335696,48.624426,9.81928,146,6
9467,6335720,48.24,8.212933,146,6
9468,1160400,-34.006667,22.350278,145,6
9469,3180400,-19.882233,-68.9592,145,6
9470,5204125,-33.797267,149.185667,145,6
9471,5204159,-35.35,147.55,145,6
9472,6731725,67.08398,14.98147,145,6
9473,6970322,64.2675,40.72,145,6
9474,1160415,-34.102223,22.071389,144,6
9475,1259230,-29.528334,27.495,144,6
9476,4186300,10.186667,-61.410833,144,6
9477,4215130,49.565278,-119.05222,144,6
9478,6212760,42.963817,-4.49023,144,6
9479,6226470,42.26199,-1.19189,144,6
9480,6246620,47.4261,15.26,144,6
9481,6608510,52.081353,-2.564325,144,6
9482,1160685,-29.747222,29.538056,143,6
9483,4185252,18.2938,-66.4127,143,6
9484,6124502,45.602307,1.923653,143,6
9485,6139730,44.964167,5.438333,143,6
9486,6213760,41.068,-3.352577,143,6
9487,2910375,56.016667,90.445833,142,6
