1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1761,2908050,57.82,94.32,57.8192,94.3183,57.87,94.29,127000,125428,125907,0.969,0.991,C,51,,,1761,4103602,64.7923,-147.8413,64.7931,-147.8413,64.79,-147.71,51730,51730,52061,0.944,0.994,C,61
1762,2908060,58.1,99,58.095,98.9983,58.04,99.04,9320,9295,9188,0.908,0.986,C,45,,,1762,4103615,64.4502,-144.9446,64.4502,-144.9438,64.46,-144.87,1753,1749,1751,0.829,0.999,C,51
1763,2908061,57.65,99.53,57.6458,99.5408,57.62,99.54,5020,5110,5018,0.871,1,C,34,,,1763,4103621,63.8537,-148.9579,63.8537,-148.9554,63.87,-148.96,5439,5521,5970,0.846,0.911,C,41
1764,2908065,58.03,97.38,58.0333,97.3825,58.04,97.37,4190,4047,3937,0.838,0.94,C,35,,,1764,4103630,64.8454,-147.7035,64.8454,-147.7052,64.87,-147.54,5167,5562,5310,0.861,0.973,C,58
1765,2908070,58.4,96.25,58.4517,96.2875,58.46,96.29,1510,1491,1544,0.801,0.978,C,33,,,1765,4103631,64.8004,-147.2302,64.8012,-147.2302,64.79,-147.12,3781,3749,3772,0.815,0.998,C,52
1766,2908099,58.08,102.73,58.0658,102.7533,58.04,102.71,785000,786448,787416,0.982,0.997,N,,,,1766,4103633,64.9024,-146.3594,64.9016,-146.3602,64.87,-146.29,2427,2413,2300,0.812,0.948,C,54
1767,2908100,58.35,93.55,58.1767,93.3458,58.21,93.37,1040000,1038105,1039409,0.984,0.999,C,55,,,1767,4103650,64.4724,-146.9263,64.4716,-146.9263,64.46,-146.87,5620,5718,5797,0.879,0.969,C,58
1768,2908101,58.38,97.45,58.3925,97.45,58.37,97.54,866000,866368,867148,0.982,0.999,C,58,,,1768,4103710,67.4239,-140.8938,67.4222,-140.893,67.46,-140.87,59829,58726,58788,0.964,0.983,C,58
1769,2908102,56.28,101.73,56.2642,101.7642,56.21,101.71,736000,737505,738135,0.982,0.997,C,48,,,1769,4103750,63.388,-143.7486,63.388,-143.7486,63.37,-143.71,22144,21720,21686,0.934,0.979,C,46
1770,2908103,52.57,103.95,52.5717,103.9517,52.54,103.96,598000,596978,597393,0.981,0.999,N,,,,1770,4103800,64.7892,-141.2001,64.7942,-141.1909,64.79,-141.12,293965,288366,289574,0.976,0.985,C,64
1771,2908104,52.27,104.32,52.2508,104.3092,52.21,104.29,573000,572319,572670,0.98,0.999,N,,,,1771,4103820,64.3089,-141.4045,64.3081,-141.4045,64.29,-141.46,15229,15121,15057,0.931,0.989,C,60
1772,2908105,52.23,104.3,52.2425,104.3125,52.21,104.37,573000,572304,572617,0.98,0.999,C,57,,,1772,4105050,59.3947,-138.0837,59.3939,-138.0837,59.37,-138.04,28024,27118,27106,0.941,0.967,C,52
1773,2908120,53.67,102.92,53.7342,102.7992,53.71,102.71,1470,1512,1436,0.813,0.977,N,,,,1773,4105060,59.1906,-138.3267,59.1914,-138.3267,59.21,-138.29,28490,28674,28734,0.945,0.992,C,53
1774,2908125,54.18,100.08,54.1792,100.08,54.12,99.96,2400,2486,2276,0.826,0.948,N,,,,1774,4105300,61.5045,-149.0328,61.5045,-149.0328,61.54,-148.96,3056,3143,2980,0.854,0.975,C,56
1775,2908127,54.08,100.6,54.0817,100.6,54.04,100.54,2950,3004,3010,0.85,0.98,C,37,,,1775,4105310,61.6086,-149.073,61.6094,-149.073,61.71,-149.04,5361,5315,5468,0.878,0.98,C,58
1776,2908128,54.63,100.33,54.6317,100.3283,54.62,100.29,1120,1085,1100,0.724,0.982,N,,,,1776,4105450,62.3464,-150.0192,62.3464,-150.0192,62.37,-150.04,5170,5190,5125,0.88,0.991,C,58
1777,2908130,56.62,101.5,56.6125,101.4692,56.54,101.46,3840,3872,3925,0.875,0.978,C,38,,,1777,4105700,61.4651,-144.4579,61.4651,-144.4562,61.54,-144.37,53354,55006,54948,0.945,0.971,C,48
1778,2908131,56.1,101.25,56.0908,101.2517,56.12,101.21,2420,2381,2441,0.849,0.991,C,35,,,1778,4105710,60.6711,-144.7467,60.6736,-144.7467,60.71,-144.71,62678,63499,63445,0.954,0.988,C,57
1779,2908135,57.42,102.13,57.4208,102.1167,57.46,102.12,1390,1350,1255,0.801,0.903,C,29,,,1779,4105720,62.5204,-145.533,62.5204,-145.5322,62.54,-145.54,4584,4532,4598,0.856,0.997,C,55
1780,2908140,57.75,102.55,57.7625,102.5625,57.79,102.37,1990,2050,2070,0.831,0.961,C,32,,,1780,4105800,61.5442,-150.5147,61.5467,-150.5155,61.54,-150.46,50246,49902,50143,0.947,0.998,C,57
1781,2908145,58.3,102.78,58.3075,102.78,58.29,102.71,3380,3385,3279,0.833,0.97,C,34,,,1781,4105810,62.1778,-150.1772,62.1745,-150.1764,62.21,-150.12,28749,28519,28527,0.939,0.992,C,58
1782,2908147,58.73,102.55,58.73,102.5492,58.71,102.46,2360,2360,2483,0.795,0.95,N,,,,1782,4105820,62.7673,-149.6934,62.7681,-149.6934,62.79,-149.71,15954,15749,15773,0.916,0.989,C,60
1783,2908148,58.77,102.72,58.77,102.72,58.79,102.71,7950,7858,7885,0.888,0.992,C,34,,,1783,4105830,61.7675,-150.3392,61.7675,-150.3409,61.79,-150.37,1531,1599,1414,0.814,0.924,C,39
1784,2908150,52.28,104.28,52.2958,104.2758,52.29,104.21,15000,15045,15179,0.89,0.988,C,43,,,1784,4105850,60.4769,-151.0817,60.4769,-151.0809,60.46,-151.04,5053,5136,5157,0.837,0.98,C,56
1785,2908151,51.78,103.27,51.7692,103.2767,51.79,103.21,11600,11769,11565,0.885,0.997,C,40,,,1785,4105851,60.4905,-150.6328,60.4897,-150.6328,60.46,-150.62,3875,3800,3839,0.808,0.991,C,42
1786,2908152,51.72,102.6,51.7142,102.5933,51.71,102.54,6560,6482,6515,0.864,0.993,C,39,,,1786,4106600,58.54,-133.7,58.54,-133.7,58.54,-133.62,17094,16870,16619,0.924,0.972,C,55
1787,2908153,51.68,100.98,51.6758,100.9792,51.71,100.96,1200,1110,1172,0.742,0.977,N,,,,1787,4113300,47.9275,-97.0281,47.9275,-97.0289,48.12,-97.12,77959,66141,68324,0.916,0.876,C,54
1788,2908157,51.72,102.85,51.72,102.8592,51.71,102.87,4160,4137,4197,0.864,0.991,C,40,,,1788,4113301,48.5722,-97.1476,48.5722,-97.1476,48.71,-97.12,90132,77981,79539,0.934,0.882,C,56
1789,2908160,52.57,103.87,52.57,103.8708,52.54,103.87,8420,8386,8357,0.863,0.993,C,40,,,1789,4113302,47.3519,-96.8437,47.6125,-96.8639,47.79,-96.96,56462,50825,51260,0.926,0.908,C,57
1790,2908161,52.1,102.7,52.1017,102.7017,52.12,102.71,3920,3949,4135,0.788,0.948,N,,,,1790,4113303,46.8611,-96.7837,46.8611,-96.7837,46.79,-96.79,17612,17316,17090,0.887,0.97,C,58
1791,2908165,52.2,103.27,52.2033,103.2633,52.21,103.29,1070,1081,1219,0.759,0.878,N,,,,1791,4113304,46.6597,-96.7959,46.6589,-96.7976,46.62,-96.79,11137,10864,10955,0.867,0.984,C,56
1792,2908170,52.45,104.28,52.4533,104.28,52.46,104.37,7840,7735,7756,0.906,0.989,C,44,,,1792,4113305,46.2652,-96.5948,46.3094,-96.599,46.29,-96.62,10386,10006,10362,0.855,0.998,C,58
1793,2908171,52.95,104.85,52.9333,104.8575,52.96,104.87,1620,1712,1757,0.836,0.922,C,29,,,1793,4113306,47.26,-96.24,47.26,-96.24,47.21,-96.21,2419,2392,2394,0.814,0.99,C,55
1794,2908173,52.88,105.35,52.8867,105.3542,52.96,105.37,1000,1017,1087,0.784,0.92,N,,,,1794,4113307,47.4,-97.06,47.4133,-97.0575,47.46,-97.12,3116,3142,3192,0.828,0.976,C,55
1795,2908180,52.85,103.17,52.855,103.165,52.87,103.12,16400,16359,16517,0.927,0.993,C,39,,,1795,4113310,46.468,-96.7837,46.4672,-96.7845,46.46,-96.79,5387,5482,5425,0.846,0.993,C,57
1796,2908181,52.92,102.82,52.9233,102.8233,52.96,102.79,9720,10022,10224,0.888,0.951,C,33,,,1796,4113315,47.8875,-96.2739,47.8875,-96.2739,47.87,-96.21,3574,3329,3590,0.838,0.996,C,57
1797,2908182,52.77,102.43,52.7692,102.4308,52.71,102.37,3990,3977,4045,0.852,0.986,C,38,,,1797,4113321,47.7755,-96.6095,47.7763,-96.6095,47.79,-96.54,13649,13449,13946,0.914,0.979,C,59
1798,2908183,52.88,101.85,52.8883,101.8517,52.87,101.79,3230,3190,3258,0.845,0.991,C,37,,,1798,4113330,46.1522,-96.5792,46.1522,-96.5792,46.12,-96.54,4869,4905,4976,0.875,0.978,C,52
1799,2908184,52.73,102.05,52.7333,102.0508,52.71,101.96,1970,1946,2052,0.794,0.96,N,,,,1799,4113340,46.9052,-97.0526,46.9052,-97.0526,46.87,-97.12,3833,3878,4061,0.876,0.944,C,56
1800,2908186,53.2,103.52,53.2008,103.52,53.21,103.54,2490,2506,2532,0.821,0.983,C,37,,,1800,4113350,48.9139,-97.917,48.9131,-97.917,48.87,-97.96,8676,8069,8072,0.872,0.93,C,56
1801,2908187,53.38,103.8,53.4108,103.8183,53.37,103.87,1870,1890,2001,0.826,0.935,C,33,,,1801,4113355,48.1778,-99.2212,48.1795,-99.2212,48.21,-99.21,6501,7611,7826,0.894,0.831,C,42
1802,2908190,54.5,102.02,54.495,102.015,54.46,102.04,33400,33128,33185,0.937,0.994,C,40,,,1802,4113362,46.9139,-98.0087,46.9164,-98.0095,46.71,-97.96,20228,10569,11213,0.808,0.554,C,27
1803,2908191,53.95,102.1,53.9525,102.0983,53.96,102.12,27000,26592,26785,0.928,0.992,N,,,,1803,4113363,46.4469,-97.6763,46.4452,-97.6771,46.37,-97.54,21212,11653,12043,0.829,0.568,C,35
1804,2908192,53.35,102.2,53.3857,101.2511,53.29,101.12,18700,18268,18438,0.926,0.986,C,38,,,1804,4113364,46.6316,-97.0006,47.0269,-96.831,47.04,-96.87,22792,18129,18286,0.877,0.802,C,49
1805,2908194,53.7,101.35,53.7,101.3475,53.71,101.29,2550,2634,2354,0.826,0.923,C,37,,,1805,4113400,48.5056,-100.4349,48.5048,-100.4366,48.46,-100.37,31857,30537,30903,0.91,0.97,C,60
1806,2908196,53.42,101.57,53.42,101.57,53.46,101.62,1770,1746,1705,0.776,0.963,N,,,,1806,4113401,48.1597,-100.7296,48.1597,-100.7288,48.12,-100.71,29267,27396,27736,0.912,0.948,C,59
1807,2908200,54.58,100.62,54.5792,100.62,54.54,100.62,14500,14554,14550,0.923,0.997,C,46,,,1807,4113402,48.2458,-101.3713,48.2458,-101.3713,48.29,-101.46,27454,25465,25722,0.918,0.937,C,58
1808,2908201,53.92,99.92,53.9217,99.9192,53.87,99.87,5140,5096,5083,0.884,0.989,C,40,,,1808,4113404,48.13,-100.53,48.1408,-100.535,48.12,-100.54,1826,1500,1558,0.802,0.853,C,48
1809,2908210,55.92,104.1,55.9192,104.0958,55.96,104.04,11200,10590,10857,0.897,0.969,C,36,,,1809,4113405,48.58,-100.44,48.5817,-100.4475,48.62,-100.46,3004,2476,2613,0.839,0.87,C,50
1810,2908211,55.83,104.25,55.83,104.2492,55.79,104.29,3830,3634,3649,0.874,0.953,C,34,,,1810,4113409,48.9964,-100.9581,48.9964,-100.9581,48.96,-100.96,43771,42083,42225,0.93,0.965,C,60
1811,2908300,53.53,98.21,53.6467,98.2085,53.62,98.21,4980,4990,5283,0.841,0.943,N,,,,1811,4113410,48.9811,-103.0766,48.9811,-103.0766,48.96,-103.12,4636,4448,4735,0.829,0.979,C,56
1812,2908301,53.63,98.22,53.6283,98.22,53.62,98.21,4980,4932,5283,0.832,0.943,C,36,,,1812,4114615,49.9853,-79.0953,49.9853,-79.0961,49.96,-79.04,11200,10954,11196,0.915,1,C,49
1813,2908302,54.07,99.25,55.0684,99.3003,55.04,99.21,17200,17175,17279,0.907,0.995,C,45,,,1813,4115080,46.2748,-122.9146,46.274,-122.9146,46.29,-122.87,5796,5760,5989,0.845,0.968,C,57
1814,2908303,55.43,99.42,55.4333,99.4225,55.46,99.46,23200,22699,22898,0.915,0.987,N,,,,1814,4115081,46.5104,-122.6162,46.5104,-122.6162,46.54,-122.54,3626,3593,3909,0.828,0.928,C,54
1815,2908304,56.28,99.58,56.0959,99.3632,56.04,99.37,31700,31631,31838,0.928,0.996,C,39,,,1815,4115100,44.9443,-123.0429,44.9451,-123.0437,44.87,-123.12,18855,18810,18983,0.924,0.993,C,61
1816,2908305,57.82,94.32,57.8192,94.3183,57.87,94.29,127000,125428,125907,0.969,0.991,V,49,2908050,51,1816,4115101,45.5185,-122.6679,45.5193,-122.6687,45.46,-122.62,29008,28902,28745,0.936,0.991,C,59
1817,2908310,55.05,99.4,55.08,99.475,55.04,99.46,1140,1185,1241,0.751,0.919,N,,,,1817,4115102,44.2704,-123.1737,44.2704,-123.1754,44.12,-123.12,8858,8881,9048,0.883,0.979,C,59
1818,2908600,58.35,93.55,58.3542,93.5475,58.21,93.46,1880,1504,1530,0.759,0.814,N,,,,1818,4115105,44.0698,-122.7712,44.0706,-122.7712,44.12,-122.71,2800,2796,2654,0.811,0.948,C,48
1819,2908650,58.8,97.23,58.8058,97.23,58.87,97.21,8950,9546,9416,0.894,0.951,C,43,,,1819,4115106,44.1248,-122.4706,44.1256,-122.4706,44.12,-122.46,2409,2405,2407,0.83,0.999,C,57
1820,2908680,59.13,99.38,59.1275,99.38,59.12,99.46,13300,14225,14279,0.903,0.931,C,42,,,1820,4115200,45.6073,-121.1734,45.6048,-121.1734,45.62,-121.21,613830,599979,600897,0.977,0.979,C,62
1821,2908700,52.47,99.65,52.4842,99.6267,52.46,99.62,2850,2665,2848,0.822,0.999,C,32,,,1821,4115201,46.1815,-123.184,46.1832,-123.184,46.12,-123.21,665371,650444,651391,0.978,0.979,C,61
1822,2909150,67.43,86.48,67.43,86.48,67.46,86.54,2440000,2446613,2451321,0.99,0.995,C,63,,,1822,4115202,46.6287,-119.8648,46.627,-119.8648,46.62,-119.87,248640,248530,248435,0.971,0.999,C,64
1823,2909151,65.18,87.83,65.1992,87.89,65.21,87.87,1870000,1875643,1879727,0.988,0.995,N,,,,1823,4115205,47.9465,-119.8667,47.9465,-119.8642,47.96,-119.87,222999,224343,224231,0.971,0.995,C,64
1824,2909152,61.6,90.08,61.5958,90.0792,61.62,90.12,1760000,1767055,1770860,0.988,0.994,C,57,,,1824,4115206,47.9654,-118.9828,47.9654,-118.9828,47.96,-118.96,193473,194972,195056,0.971,0.992,C,64
1825,2909153,58.45,92.15,58.4633,92.15,58.46,92.21,1400000,1403192,1405641,0.987,0.996,C,63,,,1825,4115210,45.7565,-121.2101,45.7557,-121.2101,45.79,-121.21,3359,3358,3285,0.828,0.978,C,56
1826,2909154,55.98,92.8,55.9867,92.8,55.96,92.79,300000,303698,304754,0.977,0.984,C,57,,,1826,4115220,44.7937,-120.0067,44.7937,-120.0059,44.79,-120.04,13183,13282,13343,0.907,0.988,C,61
1827,2909155,55.47,92.35,55.4633,92.365,55.46,92.37,289000,290322,291310,0.977,0.992,N,,,,1827,4115221,45.5876,-120.4095,45.5876,-120.4095,45.54,-120.37,19632,19746,19788,0.925,0.992,C,62
1828,2909156,55.46,92.3,55.43,92.3433,55.37,92.29,289000,289766,290625,0.977,0.994,V,54,2909154,57,1828,4115223,44.8138,-119.4317,44.8138,-119.4317,44.79,-119.46,6527,6531,6403,0.872,0.981,C,59
1829,2909157,53.65,91.57,53.6575,91.5667,53.54,91.62,192000,194720,195084,0.971,0.984,N,,,,1829,4115225,44.1132,-120.7956,44.1124,-120.7956,44.12,-120.79,6993,7287,7245,0.861,0.965,C,47
1830,2909158,53.02,91.48,53.0158,91.4767,52.96,91.46,182000,185774,185781,0.97,0.98,C,50,,,1830,4115226,44.4923,-121.2984,44.4923,-121.2984,44.37,-121.12,11137,12374,11943,0.906,0.933,C,58
1831,2909159,52.12,92.28,52.1258,92.275,52.12,92.29,168000,171183,171855,0.97,0.978,N,,,,1831,4115230,47.5832,-120.614,47.5824,-120.6148,47.62,-120.62,2590,2592,2487,0.848,0.96,C,57
1832,2909160,51.72,94.4,51.715,94.4017,51.71,94.46,115000,116746,116763,0.968,0.985,C,62,,,1832,4115231,47.4993,-120.4245,47.4993,-120.4245,47.54,-120.46,3370,3372,3302,0.872,0.98,C,58
1833,2909161,51.88,94.46,51.8675,94.4517,51.87,94.46,56500,56751,56800,0.955,0.995,C,47,,,1833,4115235,48.0774,-119.9851,48.0774,-119.9851,48.04,-120.04,4590,4630,4790,0.88,0.958,C,57
1834,2909162,52.5,94.93,52.4892,94.9342,52.46,94.96,44600,44836,44663,0.951,0.999,C,47,,,1834,4115236,48.4735,-120.1773,48.4735,-120.1781,48.46,-120.21,2608,2684,2842,0.844,0.918,C,53
1835,2909163,52.47,96.1,52.47,96.1017,52.46,96.12,15600,15414,15482,0.917,0.992,C,45,,,1835,4115240,45.9029,-119.327,45.9029,-119.327,45.79,-119.29,5931,5972,6026,0.852,0.984,C,58
1836,2909164,51.72,94.5,51.7233,94.5,51.71,94.54,58600,59655,59750,0.954,0.981,C,44,,,1836,4115250,46.0276,-118.7297,46.0276,-118.7297,46.04,-118.71,4292,4284,4354,0.874,0.986,C,58
1837,2909165,51.5,95.57,51.48,95.5517,51.46,95.62,53300,54474,54713,0.951,0.974,C,48,,,1837,4115260,46.2535,-119.4781,46.2527,-119.4781,46.29,-119.54,14543,14518,14459,0.923,0.994,C,62
1838,2909166,51.33,96.25,51.3308,96.2508,51.29,96.29,42300,42093,42280,0.953,1,C,46,,,1838,4115261,46.5343,-120.4673,46.5343,-120.4673,46.62,-120.46,9011,8823,8574,0.875,0.952,C,57
1839,2909200,52.75,97.42,52.7517,97.4183,52.71,97.46,4890,5188,4845,0.832,0.991,C,36,,,1839,4115262,46.8626,-120.4801,46.8626,-120.4801,46.96,-120.54,4128,4131,4330,0.862,0.953,C,57
1840,2909205,51.47,98.03,51.4742,98.0425,51.46,98.04,20200,20417,20454,0.941,0.988,C,43,,,1840,4115270,46.8299,-119.8312,46.8299,-119.8312,46.79,-119.87,12536,11524,11797,0.883,0.941,C,58
1841,2909210,51.33,96.25,51.3433,96.25,51.37,96.29,1060,1056,1017,0.77,0.959,N,,,,1841,4115280,45.6221,-120.9026,45.6221,-120.9051,45.54,-120.87,27195,28132,28163,0.932,0.966,C,61
1842,2909215,51.37,95.67,51.37,95.6658,51.37,95.62,5980,5988,6140,0.869,0.974,C,39,,,1842,4115281,44.726,-121.2484,44.726,-121.2476,44.71,-121.21,20254,21215,21346,0.927,0.949,C,60
1843,2909220,51.12,93.83,51.1283,93.745,51.12,93.62,1850,1984,1948,0.755,0.95,N,,,,1843,4115282,44.4987,-121.3212,44.4987,-121.3212,44.46,-121.37,7006,6753,6828,0.886,0.975,C,59
1844,2909230,52.7,95.52,52.7,95.52,52.71,95.46,4430,4400,4403,0.867,0.994,C,37,,,1844,4115290,47.8346,-120.0131,47.8346,-120.0131,47.87,-120.04,2393,2396,2354,0.823,0.984,C,57
1845,2909238,51.9,94.45,51.895,94.45,51.87,94.54,1170,1175,1116,0.693,0.954,N,,,,1845,4115300,48.6324,-119.4617,48.6316,-119.4617,48.62,-119.46,18803,18690,18587,0.903,0.989,C,61
1846,2909240,51.58,91.6,51.6,91.5908,51.54,91.46,25500,25377,25564,0.947,0.997,C,40,,,1846,4115301,48.2813,-119.7045,48.2805,-119.7045,48.29,-119.71,20927,20675,20528,0.904,0.981,C,61
1847,2909245,51.42,90.45,51.4008,90.45,51.54,90.46,1610,1681,1660,0.818,0.97,C,31,,,1847,4115305,48.9846,-119.6184,48.9846,-119.6184,48.96,-119.62,9194,9138,8986,0.895,0.977,C,59
1848,2909250,52.08,92.73,52.0842,92.7308,52.12,92.79,6110,5741,5674,0.885,0.929,C,47,,,1848,4115310,48.9813,-118.7664,48.9805,-118.7656,48.96,-118.79,5698,5673,6160,0.827,0.925,C,54
1849,2909251,52.58,93.43,52.5758,93.4467,52.62,93.46,1260,1262,1304,0.771,0.966,N,,,,1849,4115311,48.9843,-118.2164,48.9843,-118.2164,48.96,-118.21,9842,10019,10041,0.898,0.98,C,60
1850,2909260,53.58,91.25,53.5542,91.255,53.54,91.21,31300,29279,29425,0.929,0.94,C,53,,,1850,4115320,48.4008,-115.5532,48.4,-115.5532,48.37,-115.54,26522,26392,26743,0.916,0.992,C,51
1851,2909261,52.65,90.1,52.645,90.1,52.62,90.04,14400,14674,14642,0.923,0.983,C,49,,,1851,4115322,48.9963,-116.5085,48.9963,-116.5085,48.96,-116.54,35483,34320,34455,0.935,0.971,C,61
1852,2909262,52.5,89.25,52.5025,89.2467,52.46,89.21,8300,8350,8292,0.91,0.999,N,,,,1852,4115331,47.3674,-114.5851,47.3666,-114.5851,47.37,-114.54,22779,23310,23244,0.938,0.98,C,56
1853,2909268,52.63,90.18,52.625,90.1842,52.62,90.21,2350,2354,2261,0.812,0.962,C,38,,,1853,4115332,47.6802,-114.2468,47.6802,-114.2468,47.71,-114.21,18379,18366,18243,0.926,0.993,C,62
1854,2909269,52.8,89.88,52.7967,89.8808,52.79,89.79,1940,1933,1977,0.781,0.981,N,,,,1854,4115333,47.9791,-113.5609,47.9791,-113.5609,47.96,-113.54,3004,3022,3249,0.837,0.925,C,54
1855,2909270,52.38,89.83,52.3833,89.8267,52.37,89.79,4410,4422,4725,0.865,0.933,C,38,,,1855,4115340,46.8996,-113.7565,46.8988,-113.7565,46.87,-113.71,5931,5864,5810,0.885,0.98,C,59
1856,2909271,52.07,89.75,52.0708,89.7542,51.96,89.79,1040,1070,745,0.566,0.716,N,,,,1856,4115344,46.3977,-112.7428,46.3977,-112.7428,46.37,-112.71,2577,2578,2624,0.841,0.982,C,54
1857,2909281,53.8,90.27,53.7958,90.2558,53.79,90.21,1080,1103,1117,0.755,0.967,N,,,,1857,4115345,47.3019,-115.0874,47.3019,-115.0866,47.29,-115.12,27736,27685,27564,0.928,0.994,C,62
1858,2909290,53.28,92.43,53.2808,92.43,53.21,92.46,2540,2510,2182,0.675,0.859,N,,,,1858,4115346,48.0916,-116.1177,48.0924,-116.1177,48.12,-116.04,57169,57072,56888,0.952,0.995,C,60
1859,2909295,53.22,92.82,53.2392,92.83,53.21,92.87,1000,1067,985,0.757,0.985,N,,,,1859,4115347,47.4297,-114.856,47.4289,-114.8568,47.37,-114.79,51691,51596,51508,0.949,0.996,C,62
1860,2909300,54.33,92.5,54.4483,92.5117,54.46,92.54,1480,1481,1602,0.795,0.924,N,,,,1860,4115348,48.8691,-114.1268,46.9267,-114.204,46.87,-114.12,23318,23306,23287,0.937,0.999,C,62
1861,2909313,52.28,90.82,52.2892,90.8142,52.21,90.79,2740,2702,2705,0.85,0.987,C,35,,,1861,4115349,46.8771,-113.9323,46.8771,-113.9315,46.87,-113.87,15537,15517,15250,0.924,0.982,C,62
1862,2909314,53.8,92.87,53.795,92.8675,53.79,92.87,31800,31692,31750,0.941,0.998,C,45,,,1862,4115350,47.5546,-116.324,47.5546,-116.3248,47.54,-116.29,3168,3125,3245,0.876,0.976,C,58
1863,2909315,53.72,92.83,53.7217,92.83,53.71,92.79,9850,9769,9734,0.879,0.988,C,44,,,1863,4115351,47.5688,-116.2527,47.5696,-116.2535,47.62,-116.21,2318,2310,2372,0.845,0.977,C,57
1864,2909316,53.33,93.07,53.3717,93.09,53.37,93.21,5270,7001,6866,0.874,0.768,C,27,,,1864,4115400,47.8366,-117.8413,47.8366,-117.8413,47.79,-117.79,15592,15955,16101,0.918,0.968,C,59
1865,2909318,53.32,93.2,53.3342,93.2,53.29,93.21,1680,1654,1709,0.818,0.983,C,37,,,1865,4115401,47.6593,-117.4491,47.6593,-117.4491,47.62,-117.37,11111,11076,11466,0.906,0.969,C,59
1866,2909320,53.8,93.48,53.7875,93.4992,53.79,93.54,11900,11905,11976,0.871,0.994,C,42,,,1866,4115403,47.703,-116.978,47.7022,-116.978,47.71,-116.87,9946,9898,10193,0.906,0.976,C,60
1867,2909321,53.68,94.17,53.6892,94.1683,53.71,94.21,9160,9154,9332,0.869,0.982,C,42,,,1867,4115410,47.2749,-116.1885,47.2749,-116.1893,47.29,-116.12,2668,2652,2750,0.838,0.97,C,56
1868,2909323,53.9,93.15,53.9025,93.1492,53.96,93.21,9080,9073,9124,0.881,0.995,C,41,,,1868,4115450,46.8319,-114.054,46.8319,-114.0548,46.79,-114.12,7288,7307,7449,0.889,0.978,C,58
1869,2909330,54.95,92.13,54.9533,92.1292,54.96,92.12,2810,2764,2836,0.814,0.991,C,36,,,1869,4115451,45.9721,-114.1415,45.9729,-114.1407,45.96,-114.12,2717,2714,2760,0.81,0.984,C,56
1870,2909335,55.9,92.5,55.89,92.4967,55.87,92.46,9260,9310,9223,0.889,0.996,C,47,,,1870,4116181,46.0971,-116.9776,46.0963,-116.9776,46.29,-116.96,240766,221478,222507,0.964,0.924,C,61
1871,2909345,55.27,92.67,55.27,92.6733,55.29,92.71,1370,1462,1530,0.834,0.895,C,28,,,1871,4116182,46.2504,-118.8831,46.2496,-118.8831,46.21,-118.96,281015,260634,261315,0.967,0.93,C,54
1872,2909355,56.02,92.88,56.0183,92.88,56.04,92.79,1250,1261,1249,0.725,0.999,N,,,,1872,4116183,45.2513,-116.6982,45.2513,-116.6965,45.46,-116.54,189847,170793,171922,0.96,0.906,C,58
1873,2909357,55.98,92.8,55.9867,92.8,55.96,92.79,300000,303698,304754,0.977,0.984,V,49,2909154,57,1873,4116184,44.2454,-116.981,44.2454,-116.9818,44.29,-117.12,179228,160087,160929,0.957,0.898,C,58
1874,2909359,56.08,93.27,56.1108,93.2833,56.04,93.37,1460,1472,1404,0.804,0.962,C,34,,,1874,4116185,43.8766,-116.9849,43.8766,-116.9832,43.96,-116.96,152033,134241,134934,0.958,0.888,C,56
1875,2909360,56.42,93.95,56.4225,93.9517,56.37,93.96,36800,36665,36846,0.952,0.999,C,46,,,1875,4116186,43.2918,-116.4209,43.291,-116.4217,43.37,-116.62,108521,93109,94873,0.94,0.874,C,56
1876,2909361,56.22,95.7,56.2217,95.7,56.21,95.71,23000,23008,22911,0.937,0.996,C,49,,,1876,4116187,43.0021,-115.2026,43.0013,-115.2026,42.96,-115.37,92722,75978,77220,0.937,0.833,C,53
1877,2909362,55.65,95.48,55.6475,95.4783,55.62,95.46,8710,8668,8570,0.903,0.984,C,46,,,1877,4116188,42.6731,-113.5003,42.6723,-113.5003,42.62,-113.37,40663,46123,46018,0.932,0.884,C,57
1878,2909363,55.03,95.13,55.0392,95.1208,54.96,95.12,4180,4215,4094,0.889,0.979,C,37,,,1878,4116189,42.7682,-112.8792,42.7674,-112.8784,42.96,-112.71,35224,39819,37894,0.897,0.93,C,57
1879,2909365,56.6,93.48,56.5942,93.485,56.54,93.46,2230,2277,2432,0.802,0.917,C,31,,,1879,4116190,43.4138,-112.1355,43.413,-112.1355,43.46,-112.04,25356,24908,25071,0.92,0.989,C,62
1880,2909367,56.27,95.07,56.2633,95.075,56.29,95.12,1110,1106,1239,0.812,0.896,C,31,,,1880,4116191,43.3508,-111.2191,43.3508,-111.2191,43.29,-111.21,13533,13418,13490,0.894,0.997,C,60
1881,2909368,55.7,95.73,55.6917,95.7275,55.62,95.71,11500,11630,11541,0.929,0.996,C,47,,,1881,4116192,43.6538,-110.7152,43.6538,-110.7152,43.71,-110.71,4343,4322,4270,0.85,0.983,C,52
1882,2909369,55.25,94.88,55.2483,94.8792,55.21,94.79,1180,1136,1085,0.717,0.919,N,,,,1882,4116200,46.7585,-118.1488,46.7585,-118.1488,46.79,-118.04,6475,6457,6520,0.874,0.993,C,59
