no	GRDC_No	lat	lon	areaGRDC	newlat	newlon	newarea	UPS_Indicator	dist_Indicator	Indicator	shapefile
2684	2909320	53.8	93.48	11900	53.7875	93.49916667	11904.689	0.039407169	25.2623356	12.67057497	1
2685	2909321	53.68	94.17	9160	53.68916667	94.16833333	9153.618	0.069670698	10.2859127	20.64149609	1
2686	2909323	53.9	93.15	9080	53.9025	93.14916667	9073.261	0.074220901	2.909295447	5.892811796	1
2687	2909325	53.8	93.9	631	53.7925	93.90083333	633.0158	0.319462457	8.330954327	16.98137111	1
2688	2909327	54.1	92.93	196	54.1	92.93916667	199.5157	1.79372515	10.12	22.03372515	1
2689	2909330	54.95	92.13	2810	54.95333333	92.12916667	2764.0583	1.634934178	3.793257176	9.221448529	1
2690	2909335	55.9	92.5	9260	55.89	92.49666667	9310.322	0.543436994	11.63718179	23.81780057	1
2691	2909340	54.83	91.83	304	54.81833333	91.82583333	333.1884	9.601442437	13.67678325	36.95500893	1
2692	2909345	55.27	92.67	1370	55.27	92.67333333	1462.3026	6.737416957	3.68	14.09741696	1
2693	2909350	51.36	95.96	867	51.32083333	95.94166667	886.55444	2.255414459	47.74259314	26.12671103	1
2694	2909355	56.02	92.88	1250	56.01833333	92.88	1260.9215	0.873720703	1.84	4.553720703	1
2695	2909356	56.18	92.62	561	56.18166667	92.62166667	555.7746	0.931444355	2.602152955	6.135750265	1
2696	2909357	55.98	92.8	300000	55.98666667	92.8	303697.6	1.23253125	7.36	15.95253125	1
2697	2909358	55.97	93.02	988	55.895	92.99083333	808.0911	18.20940025	88.84075641	62.62977846	0
2698	2909359	56.08	93.27	1460	56.11083333	93.28333333	1471.6714	0.799410049	37.08638564	19.34260287	1
2699	2909360	56.42	93.95	36800	56.4225	93.95166667	36664.57	0.368015455	3.317107173	7.002229802	1
2700	2909361	56.22	95.7	23000	56.22166667	95.7	23008.275	0.035979959	1.84	3.715979959	1
2701	2909362	55.65	95.48	8710	55.6475	95.47833333	8667.816	0.484312213	3.317107173	7.11852656	1
2702	2909363	55.03	95.13	4180	55.03916667	95.12083333	4214.754	0.831433164	14.31184125	29.45511567	1
2703	2909365	56.6	93.48	2230	56.59416667	93.485	2277.4116	2.126081663	8.481980901	19.09004346	1
2704	2909367	56.27	95.07	1110	56.26333333	95.075	1105.7616	0.381838137	9.2	18.78183814	1
2705	2909368	55.7	95.73	11500	55.69166667	95.7275	11629.967	1.13014606	9.605081988	20.34031004	1
2706	2909369	55.25	94.88	1180	55.24833333	94.87916667	1136.1122	3.719306558	2.057182539	7.833671636	1
2707	2909370	55.45	95.85	3600	55.45083333	95.85583333	3529.6514	1.954128689	6.505382387	14.96489346	1
2708	2909375	56.12	95.43	1150	56.1225	95.43166667	1167.2712	1.501846977	3.317107173	8.136061324	1
2709	2909377	55.2	95.07	300	55.19833333	95.07	288.01907	3.993642171	1.84	7.673642171	1
2710	2909380	56.92	93.13	788	56.91916667	93.12833333	783.2143	0.607323041	2.057182539	4.72168812	1
2711	2909385	58.43	92.38	691	58.43416667	92.3775	623.00775	9.839688645	5.364475743	20.56864013	1
2712	2909390	59.12	93.48	15100	59.11833333	93.48166667	14662.348	2.898359892	2.602152955	8.102665802	1
2713	2909391	58.8	92.83	19500	58.805	92.8375	18984.707	2.642528045	9.95132152	22.54517109	1
2714	2909392	58.78	92.85	1250	58.7825	92.85166667	1241.9326	0.645390625	3.317107173	7.279604972	1
2715	2909393	58.23	91.93	597	58.2275	91.93	624.60443	4.623857814	2.76	10.14385781	1
2716	2909395	57.82	92.17	1320	57.82083333	92.1725	1340.0851	1.521597198	2.909295447	7.340188092	1
2717	2909398	57.95	92.45	2860	57.93416667	92.45166667	2743.5776	4.070712003	17.57657532	39.22386264	1
2718	2909400	62.32	92.12	218000	62.31	92.10833333	222326.39	1.984582856	16.9639618	35.91250646	1
2719	2909401	61.68	96.38	159000	61.6725	96.38	163039.22	2.540389151	8.28	19.10038915	1
2720	2909402	60.73	97.52	68400	60.73	97.52333333	69281.73	1.289073922	3.68	8.649073922	1
2721	2909403	59.63	103.32	16700	59.63083333	103.32	16635.465	0.386438061	0.92	2.226438061	1
2722	2909404	61.55	91.02	232000	61.5875	91.03333333	235994.28	1.721672953	43.93903049	23.6911882	1
2723	2909410	60.37	92.5	2910	60.33083333	92.5675	2790.8853	4.093290244	86.1564159	47.17149819	1
2724	2909415	62.1	91.33	5625	62.16666667	91.40333333	5558.3975	1.184045139	109.414266	55.89117813	0
2725	2909420	62.58	97.17	1130	62.5425	97.17666667	1500.7319	32.80813572	42.04913317	53.8327023	1
2726	2909430	61.33	100.47	30400	61.33083333	100.4725	29681.748	2.362670898	2.909295447	8.181261793	1
2727	2909431	61.75	102.8	13300	61.74416667	102.7975	13204.905	0.714997944	7.006511257	14.72802046	1
2728	2909540	62.48	86.28	16300	62.48916667	86.27583333	15824.047	2.919957822	11.1164023	25.15276241	1
2729	2909550	61.3	88.48	8360	61.30083333	88.48	8573.383	2.552425987	0.92	4.392425987	1
2730	2909560	60.35	88.33	22800	60.34916667	88.33083333	22790.377	0.042206346	1.301076477	2.644359301	1
2731	2909570	59.42	89.3	7640	59.43333333	89.29666667	7201.732	5.736493016	15.1730287	36.08255042	1
2732	2909590	68.42	89.25	12300	68.4075	89.24916667	12462.276	1.319320058	13.83063267	28.98058539	1
2733	2909595	68	88.9	3160	67.99916667	88.9	3190.222	0.956389995	0.92	2.796389995	1
2734	2909597	67.48	87.83	3670	67.475	87.83916667	3506.0842	4.466369795	11.52756696	27.52150371	0
2735	2909700	58.22	108.43	8270	58.2275	108.4225	8250.933	0.230560856	11.7096883	23.64993745	1
2736	2909701	57.87	107.83	4160	57.87833333	107.7891667	4137.371	0.543964093	46.00919908	23.54856363	1
2737	2909702	61.27	108.02	77400	61.28583333	108.0133333	77214.52	0.239633802	18.96628588	38.17220556	1
2738	2909703	63.58	103.97	155000	63.58916667	103.9658333	156003.08	0.647147177	11.1164023	22.87995177	1
2739	2909704	64.27	100.27	268000	64.27166667	100.2691667	171555.48	35.98675956	2.057182539	40.10112464	1
2740	2909705	65.63	90.02	447000	65.62666667	90.02	439102.16	1.766855425	3.68	9.126855425	1
2741	2909710	65.65	90.12	9100	65.655	90.12	9085.604	0.158203125	5.52	11.19820313	1
2742	2909720	64.95	98.9	18900	64.93416667	98.90166667	19302.031	2.127149471	17.57657532	37.28030011	1
2743	2909730	62.72	101.12	14800	62.7125	101.1183333	14799.407	0.004005226	8.481980901	16.96796703	1
2744	2909750	50.63	106.12	23300	50.63166667	106.1175	23629.482	1.414087648	3.317107173	8.048301994	0
2745	2909751	58.23	105.73	4110	58.295	105.7608333	3640.504	11.42326262	79.42429855	51.1354119	1
2746	2909752	59.3	106.35	15000	59.3	106.3508333	15156.404	1.042695313	0.92	2.882695313	1
2747	2909760	61.82	92.77	1250	61.81416667	92.64833333	1181.9762	5.441904297	134.4742949	39.06047803	0
2748	2909900	58.7	92.37	301	58.675	92.445	368.63574	22.47034624	87.27886342	66.10977795	1
2749	2909950	61.02	93.42	32.3	61.02083333	93.4225	32.328285	0.087570332	2.909295447	5.906161227	1
2750	2910100	60.5	74.02	22100	60.495	74.02083333	21900.064	0.904685732	5.596141528	12.09696879	1
2751	2910101	60.27	73.82	18300	60.26833333	73.8225	18259.312	0.222336066	3.317107173	6.856550412	1
2752	2910102	60.67	73.82	33000	60.6675	73.82	32711.334	0.874745502	2.76	6.394745502	1
2753	2910105	60.6	74.53	8130	60.52166667	74.455	8007.7915	1.503179534	119.7273168	61.36683796	1
2754	2910108	59.5	73.25	13000	59.52666667	73.27583333	12806.872	1.485599459	40.98907171	21.98013532	1
2755	2910111	62.15	73.6	8800	62.1575	73.60833333	8448.612	3.993041992	12.37733412	28.74771024	0
2756	2910112	62.38	73.08	5860	62.38	73.13416667	5390.6294	8.009737295	59.8	37.90973729	1
2757	2910120	61.45	68.93	11500	61.4525	68.92916667	10913.312	5.101638927	2.909295447	10.92022982	1
2758	2910130	61.7	70.67	12800	61.7	70.67	12588.064	1.65574646	0	1.65574646	1
2759	2910140	60.98	71.22	12500	60.98833333	71.22	12805.671	2.445367187	9.2	20.84536719	1
2760	2910141	56.32	85.25	402	56.32416667	85.25083333	227.8252	43.32706584	4.691097953	45.67261482	1
2761	2910150	61.63	72.15	11800	61.6225	72.14166667	10742.098	8.9652741	12.37733412	33.71994235	1
2762	2910160	61.63	75.08	29700	61.63916667	75.0775	29618	0.276094276	10.48961391	21.2553221	1
2763	2910161	62	76.88	15500	62.00583333	76.88	11279.607	27.22833921	6.44	40.10833921	1
2764	2910170	61.05	78.55	56400	60.97083333	78.58166667	55227.293	2.079267786	94.13268083	49.1456082	1
2765	2910175	61.73	79.15	7300	61.75083333	79.14416667	7945.669	8.844780073	23.88458917	20.78707466	1
2766	2910200	59.85	81.95	24500	59.87916667	81.96083333	23996.234	2.056186224	34.34940465	19.23088855	1
2767	2910201	60.35	84.08	10100	60.35083333	84.08	10441.487	3.381062423	0.92	5.221062423	1
2768	2910205	59.78	80.43	4270	59.7775	80.43333333	4131.276	3.248808457	4.6	12.44880846	1
2769	2910210	59.37	82.83	6500	59.365	82.83583333	6539.6255	0.609622897	8.481980901	17.5735847	1
2770	2910220	58.8	83.13	900	58.80083333	83.13083333	852.2722	5.303087023	1.301076477	7.905239977	1
2771	2910230	58.42	83.67	71500	58.43666667	83.67	73013.734	2.117111014	18.4	38.91711101	1
2772	2910231	58.65	86.82	38400	58.665	86.81666667	39632.848	3.210540771	16.9639618	37.13846437	1
2773	2910235	58.98	85.1	7530	58.98166667	85.10416667	5948.4824	21.00288948	4.954351623	30.91159273	1
2774	2910237	58.77	86.07	8740	58.76	86.0675	8668.313	0.820211939	11.37977153	23.57975499	1
2775	2910240	58.95	80.12	58300	58.95166667	80.11833333	60373.06	3.555846645	2.602152955	8.760152554	1
2776	2910241	59.22	78.22	31700	59.21833333	78.22	31681.371	0.058766266	1.84	3.738766266	1
2777	2910242	58.55	76.47	19000	58.54666667	76.47083333	19023.107	0.12161801	3.793257176	7.708132361	1
2778	2910243	57.78	77.28	3730	57.78	77.28083333	3285.382	11.92005147	0.92	13.76005147	1
2779	2910245	57.78	77.28	97	57.8175	77.21333333	103.36379	6.560610742	84.44477485	48.78299817	1
2780	2910247	59.02	78.43	8040	59.005	78.42166667	8373.488	4.147864195	18.94395946	42.03578311	1
2781	2910248	59.02	78.43	225	59.00166667	78.47416667	254.95876	13.31500244	52.79389359	39.71194923	0
2782	2910250	58.17	80.6	17900	58.14583333	80.6125	17114.941	4.3858022	30.037683	19.4046437	1
2783	2910254	57.7	81	7440	57.7025	81.00916667	6881.0293	7.513047085	10.48961391	28.49227491	1
2784	2910257	57.83	80.15	7090	57.835	80.14583333	6964.5654	1.769175886	7.185429702	16.14003529	1
2785	2910258	57.53	79.37	3400	57.51583333	79.41166667	3278.149	3.583855124	48.58610501	27.87690763	1
2786	2910259	58.1	83.28	42	58.1	83.27916667	38.924355	7.322965349	0.92	9.162965349	1
2787	2910260	57.78	82.63	25000	57.78	82.63	24408.951	2.364195312	0	2.364195312	1
2788	2910265	57.53	82.92	5210	57.53833333	82.8975	5412.5205	3.887149862	26.48897129	17.13163551	1
2789	2910266	56.85	83.07	2560	56.85083333	83.07333333	2688.741	5.028944016	3.793257176	12.61545837	1
2790	2910267	57.53	82.9	214	57.5475	82.90166667	214.10338	0.048307615	19.40742126	38.86315014	1
2791	2910270	57.48	82.22	6610	57.48333333	82.22	6569.475	0.613084756	3.68	7.973084756	1
2792	2910271	56.95	82.52	2040	56.95416667	82.50583333	2054.4924	0.710413316	16.30244153	33.31529639	1
2793	2910273	56.95	82.52	44	56.9225	82.48833333	42.062256	4.403963956	46.30260468	27.5552663	0
2794	2910274	57.52	82.37	462	57.5225	82.37083333	463.65997	0.359301546	2.909295447	6.177892441	1
2795	2910275	57.57	82.1	9100	57.56666667	82.1025	8476.58	6.850768372	4.6	16.05076837	1
2796	2910276	57.27	81.48	3220	57.27666667	81.48416667	3179.4966	1.257870123	8.679262641	18.61639541	1
2797	2910277	57.27	81.4	2730	57.2475	81.41083333	3026.218	10.85047683	27.56931628	24.63513497	1
2798	2910279	57.08	81.67	2330	56.99833333	81.7475	2099.339	9.899608956	124.2953708	72.04729435	1
2799	2910280	57.45	83.4	1095	57.47416667	83.385	817.11774	25.37737563	31.40152863	41.07813995	1
2800	2910285	55.97	81.52	1510	55.9675	81.50333333	94.361755	93.75087713	1018.605849	348.4023393	0
2801	2910287	55.12	82.47	1350	55.08916667	82.515	1178.3981	12.71125398	60.22311848	42.82281322	1
2802	2910289	57.17	83.12	170	57.16666667	83.12583333	134.25127	21.02866678	7.417277128	35.86322103	1
2803	2910290	56.55	83.62	8190	56.56	83.6125	9190.013	12.21016722	13.8	39.81016722	1
2804	2910291	56.13	82.42	1260	56.13666667	82.40916667	1257.2488	0.218350849	14.04319052	28.30473189	1
2805	2910295	56	82.72	1420	55.9975	82.72	1703.4485	19.96116101	2.76	25.48116101	1
2806	2910297	57.17	84.13	4390	57.17	84.13	368.79248	91.59926013	1000	341.5992601	0
2807	2910300	56.5	84.92	57000	56.5075	84.925	57624.676	1.095922423	9.95132152	20.99856546	1
2808	2910301	56.5	84.92	57800	56.5075	84.925	57624.676	0.303329098	9.95132152	20.20597214	1
2809	2910310	57.78	85.15	131000	57.7775	85.16	130018.2	0.749463263	11.37977153	23.50900632	1
2810	2910311	57.25	86.13	109000	57.24583333	86.085	108500.36	0.458385894	49.89250846	25.40464012	1
2811	2910312	56.85	86.62	92500	56.845	86.62166667	93950.28	1.567871622	5.818590895	13.20505341	1
2812	2910313	57.33	88.1	55300	57.33166667	88.09833333	58031.02	4.938552498	2.602152955	10.14285841	1
2813	2910314	56.17	89.93	33800	56.17833333	89.93	33411.543	1.149281158	9.2	19.54928116	1
2814	2910315	55.98	89.7	25700	56.02333333	89.67916667	25219.994	1.867727079	53.08168799	28.40857107	1
2815	2910316	56.05	90.33	24600	56.06083333	90.32666667	24337.209	1.068256161	12.51335287	26.0949619	1
2816	2910317	55.85	91	17300	55.84166667	91.01583333	17161.027	0.803310152	19.75323771	40.30978557	1
2817	2910318	55.38	91.62	14700	55.37416667	91.605	14352.456	2.364244526	17.76815128	37.90054709	1
2818	2910319	55.03	89.87	9990	55.02416667	89.85666667	10065.85	0.759255349	16.06710926	32.89347387	1
2819	2910320	57.83	86.28	7720	57.85583333	86.285	7211.231	6.590272577	29.04928226	21.11491371	1
2820	2910321	57.57	86.42	5210	57.5675	86.41666667	5149.342	1.164264935	4.6	10.36426494	1
2821	2910322	57.57	85.42	2620	57.55166667	85.45583333	2295.7285	12.37677421	44.43704761	34.59529802	1
2822	2910324	57.2	85.75	210	57.19166667	85.74416667	212.13847	1.018320719	11.23003117	23.47838305	1
2823	2910325	56.77	86.97	14900	56.75833333	86.97666667	17828.25	19.65268456	14.83455426	49.32179308	1
2824	2910326	56.2	87.78	9820	56.20333333	87.78083333	10539.8955	7.330911485	3.793257176	14.91742584	1
2825	2910327	55.7	87.8	5680	55.7	87.79916667	5621.6816	1.026731679	0.92	2.866731679	1
2826	2910328	55.6	88.05	3420	55.60166667	88.045	3409.2002	0.315783763	5.818590895	11.95296555	1
2827	2910330	56.65	86.17	10200	56.6425	86.15583333	10088.866	1.089546952	17.69655334	36.48265363	1
2828	2910331	56.18	86.4	3460	56.18	86.39916667	3395.1702	1.873694624	0.92	3.713694624	1
2829	2910332	55.95	85.83	415	55.9575	85.82916667	414.8983	0.02450966	8.330954327	16.68641831	1
2830	2910333	56.48	86	2000	56.47916667	86	2003.1018	0.155090332	0.92	1.995090332	1
2831	2910334	56.1	86.88	617	56.08333333	86.87083333	632.6833	2.541862006	20.99939047	44.54064294	1
2832	2910335	56.8	86.08	340	56.80916667	86.08	309.34656	9.015718348	10.12	29.25571835	1
2833	2910337	56.85	86.07	320	56.81	86.08833333	321.06268	0.33208847	48.57739392	24.62078543	1
2834	2910339	56.8	86.73	228	56.80583333	86.73	195.48195	14.26230313	6.44	27.14230313	1
2835	2910340	57.05	88.08	11500	57.04833333	88.08	10868.629	5.490183424	1.84	9.170183424	1
2836	2910342	56.68	87.92	200	56.74583333	87.795	210.36221	5.181106567	155.9691713	44.1733994	0
2837	2910345	56.37	88.17	1800	56.3675	88.17416667	1752.32	2.648891873	5.364475743	13.37784336	1
2838	2910346	56.15	88.57	693	56.15	88.57083333	728.3031	5.094242509	0.92	6.934242509	1
2839	2910347	56.28	87.72	917	56.285	87.71666667	1019.89545	11.22087751	6.634214347	24.4893062	1
2840	2910349	56	89.07	290	56.0625	89.07666667	309.46704	6.712772764	69.3914231	41.40848431	1
2841	2910350	56.12	86.45	2900	56.1225	86.45333333	2879.2942	0.713993467	4.6	9.913993467	1
2842	2910352	56.03	87.62	1190	56.02416667	87.625	1193.9985	0.336011358	8.481980901	17.29997316	1
2843	2910355	55.95	88.1	1720	55.96083333	88.10083333	1710.464	0.554419229	11.99533243	24.54508408	1
2844	2910356	55.87	88.32	1320	55.87333333	88.31583333	1260.7207	4.490855824	5.890874298	16.27260442	1
2845	2910357	55.8	88.38	792	55.80833333	88.38083333	804.5312	1.582220829	9.245885571	20.07399197	1
2846	2910359	55.75	88.32	217	55.74916667	88.325	224.80301	3.595856697	5.596141528	14.78813975	1
2847	2910360	55.73	86.83	1220	55.73666667	86.83083333	1247.8977	2.286697138	7.417277128	17.12125139	1
2848	2910362	56.53	89.32	798	56.52833333	89.31583333	782.1901	1.981187405	4.954351623	11.88989065	1
2849	2910365	57.05	91.38	7800	57.04333333	91.38166667	7863.9775	0.82022486	7.586514351	15.99325356	1
2850	2910366	56.13	91.6	1480	56.1375	91.61	1360.2612	8.090457401	13.8	35.6904574	1
2851	2910367	56.23	92.15	250	56.23583333	92.14333333	257.36023	2.944091797	9.779734148	22.50356009	1
2852	2910368	56.92	91.33	409	56.92666667	91.3325	444.47006	8.67238686	7.860483446	24.39335375	1
2853	2910370	56.65	90.55	2130	56.64916667	90.55333333	2138.1233	0.381375165	3.793257176	7.967889516	1
2854	2910371	56.4	90.95	1090	56.40833333	90.94333333	1101.9373	1.095161088	11.7817486	24.65865828	1
2855	2910373	56.3	90.52	78.5	56.30583333	90.51833333	79.806694	1.664578383	6.697701098	15.05998058	1
2856	2910375	56.03	90.45	142	56.01666667	90.44583333	184.48456	29.91870289	15.42201025	37.62970801	1
2857	2910376	56.07	90.05	171	56.0625	90.065	172.31921	0.771470098	18.51464285	37.80075581	1
2858	2910380	55.82	90.15	4580	55.82	90.1525	4591.6533	0.254439308	2.76	5.774439308	1
2859	2910381	55.55	89.63	1600	55.55166667	89.62833333	1615.8448	0.99030304	2.602152955	6.194608949	1
2860	2910383	55.68	90.5	119	55.68916667	90.49	118.21441	0.66016061	14.97651495	30.61319051	1
2861	2910384	55.6	90.65	77.4	55.5925	90.6525	79.35004	2.519427159	8.727886342	19.97519984	1
2862	2910385	55.88	89.75	208	55.90166667	89.7375	104.12591	49.93946736	27.61532908	63.74713189	1
2863	2910386	55.53	89.63	83.9	55.51666667	89.615	96.37271	14.86616351	22.15653402	25.94443052	0
2864	2910387	55.53	89.63	1030	55.52833333	89.6275	1070.952	3.97592489	3.317107173	10.61013924	1
2865	2910389	55.6	89.45	50.4	55.59166667	89.4475	48.77925	3.21577163	9.605081988	22.42593561	1
2866	2910390	55.73	89.22	5000	55.74833333	89.20583333	4990.3853	0.192294922	25.57864735	12.98161859	1
2867	2910391	55.25	88.45	500	55.25583333	88.455	437.93158	12.41368408	8.481980901	29.37764588	1
2868	2910394	55.3	89.23	415	55.29916667	89.22666667	428.7006	3.30134748	3.793257176	10.88786183	1
2869	2910395	55.4	88.95	160	55.41083333	88.94666667	166.66394	4.164962769	12.51335287	29.1916685	1
2870	2910396	55.6	88.63	615	55.595	88.62833333	615.6982	0.113525391	5.818590895	11.75070718	1
2871	2910397	55.03	89.57	472	54.99916667	89.52333333	487.87704	3.363780652	61.74975304	34.23865717	1
2872	2910400	55.9	89.57	4980	55.740167	89.182433	583.88367	88.27542837	1021.654228	343.6889854	1
2873	2910405	54.87	89.3	3100	54.86583333	89.30166667	3114.3945	0.464339718	4.954351623	10.37304296	1
2874	2910406	54.4	89.45	3520	54.40416667	89.45	3507.7053	0.349280617	4.6	9.549280617	1
2875	2910407	54.75	89	1310	54.8325	89.10833333	1139.4512	13.01899451	150.3320538	50.60200796	1
2876	2910410	56.87	84.87	260	56.78166667	84.9875	298.70703	14.88731971	162.2881043	55.45934579	0
2877	2910411	56.57	85	825	56.5775	84.99833333	850.41626	3.080758759	8.481980901	20.04472056	1
2878	2910412	56.53	84.73	316	56.52666667	84.73	327.0376	3.492910651	3.68	10.85291065	1
2879	2910413	56.5	84.92	713	56.495	84.915	505.5141	29.10040686	7.806458864	44.71332458	1
2880	2910415	55.73	86.3	1060	55.73083333	86.3	1021.2343	3.657140192	0.92	5.497140192	1
2881	2910420	50.27	85.62	5600	50.2675	85.62	5540.6396	1.060006278	2.76	6.580006278	1
2882	2910423	50.27	85.92	383	50.2575	85.89916667	385.36353	0.617108457	26.82237872	14.02829782	1
2883	2910424	50.17	86.17	200	50.16916667	86.16916667	159.94324	20.02838135	1.301076477	22.6305343	1
2884	2910428	49.3	87.62	602	49.30833333	87.61666667	571.2243	5.112241827	9.908703245	24.92964832	1
2885	2910429	49.67	87.42	1770	49.69416667	87.42666667	1733.6033	2.056312346	27.67656048	15.89459259	1
2886	2910430	50.63	87.95	4190	50.62416667	87.95	4193.61	0.086154255	6.44	12.96615425	1
2887	2910435	51.28	87.72	16600	51.2775	87.72416667	16781.354	1.092491058	5.364475743	11.82144254	1
2888	2910436	51.37	87.92	37	51.33583333	87.8775	42.844475	15.79587782	60.20203319	45.89689441	0
2889	2910437	51.43	87.7	436	51.48083333	87.6975	452.3089	3.740573148	56.18782786	31.83448708	1
2890	2910438	51.58	87.68	472	51.57666667	87.6875	477.17352	1.096085371	9.060949178	19.21798373	1
2891	2910439	51.77	87.6	15	51.77	87.6	16.319338	8.795585632	0	8.795585632	1
