No	GRDC_No	similarity	areaGRDC	area	lat	lon	area5min	lat5min	lon5move	lat30move	lon5min	indloc	upsloc	ind	indups	ups1	indshape	shapeloc	ind	indups	ups2	indshape
2050	2589202	 0.799	   1981	   1992	34.8083	132.8411	     2045	  34.808	132.841	  34.79	132.87	12	12	 0.204	 0.969	   2045	 0.799	12	 0.204	 0.969	   2045	 0.799
2051	2589203	 0.870	   4354	   4417	34.8958	135.7192	     4420	  34.979	135.803	  34.96	135.79	18	18	 0.131	 0.985	   4420	 0.870	18	 0.131	 0.985	   4420	 0.870
2052	2589204	 0.852	   3846	   3720	34.9700	135.9058	     3716	  35.053	135.906	  35.04	135.87	17	17	 0.152	 0.966	   3716	 0.852	17	 0.152	 0.966	   3716	 0.852
2055	2589230	 0.670	   1120	   1108	36.7342	137.0433	     1178	  36.568	137.043	  36.54	137.04	2	2	 0.333	 0.951	   1178	 0.670	2	 0.333	 0.951	   1178	 0.670
2056	2589240	 0.779	   1127	   1085	38.1319	139.4644	     1082	  38.132	139.548	  38.12	139.54	13	12	 0.245	 0.980	   1150	 0.756	13	 0.225	 0.960	   1082	 0.779
2058	2589260	 0.870	   7281	   7233	34.8192	135.6400	     7379	  34.819	135.640	  34.79	135.62	12	12	 0.131	 0.987	   7379	 0.870	12	 0.131	 0.987	   7379	 0.870
2059	2589270	 0.717	   1100	    927	34.9050	135.7142	      983	  34.988	135.714	  34.96	135.71	17	17	 0.302	 0.894	    983	 0.717	17	 0.302	 0.894	    983	 0.717
2060	2589280	 0.760	   1596	   1678	34.8825	135.7117	     1624	  34.799	135.795	  34.79	135.79	8	8	 0.241	 0.983	   1624	 0.760	8	 0.241	 0.983	   1624	 0.760
2062	2589310	 0.827	   1986	   1982	34.7100	133.6817	     1831	  34.710	133.598	  34.71	133.62	11	12	 0.215	 0.993	   1972	 0.785	11	 0.190	 0.922	   1831	 0.827
2063	2589320	 0.808	   1587	   1574	34.7386	133.9631	     1617	  34.822	133.963	  34.79	133.96	17	17	 0.193	 0.981	   1617	 0.808	17	 0.193	 0.981	   1617	 0.808
2064	2589350	 0.639	   1558	   1576	34.2508	135.3108	     1490	  34.251	135.311	  34.29	135.29	12	11	 0.384	 0.998	   1561	 0.616	12	 0.363	 0.956	   1490	 0.639
2065	2589351	 0.648	   1049	   1083	34.2950	135.5275	      851	  34.295	135.528	  34.29	135.54	12	5	 0.425	 0.946	    993	 0.578	12	 0.399	 0.811	    851	 0.648
2067	2589370	 0.734	   1656	   1653	34.8006	134.9153	     1688	  34.801	134.999	  34.79	134.96	13	13	 0.267	 0.981	   1688	 0.734	13	 0.267	 0.981	   1688	 0.734
2069	2589390	 0.669	   1240	   1309	36.1017	136.2092	     1181	  36.102	136.293	  36.12	136.29	13	13	 0.335	 0.953	   1181	 0.669	14	 0.343	 0.897	   1112	 0.673
2070	2589400	 0.797	   2688	   2702	36.7000	137.2019	     2767	  36.700	137.202	  36.71	137.21	12	12	 0.205	 0.971	   2767	 0.797	12	 0.205	 0.971	   2767	 0.797
2071	2589410	 0.678	   1344	   1348	35.3000	135.1308	     1192	  35.300	135.131	  35.29	135.12	12	12	 0.342	 0.887	   1192	 0.678	12	 0.342	 0.887	   1192	 0.678
2073	2589500	 0.862	   9719	   9748	37.3142	138.8050	     9865	  37.314	138.888	  37.29	138.87	13	13	 0.138	 0.985	   9865	 0.862	13	 0.138	 0.985	   9865	 0.862
2074	2589501	 0.854	   8126	   8201	37.2458	138.8083	     8496	  37.246	138.808	  37.21	138.79	12	1	 0.167	 0.988	   8222	 0.833	12	 0.152	 0.956	   8496	 0.854
2075	2589502	 0.862	   6442	   6517	36.7300	138.3083	     6711	  36.730	138.308	  36.71	138.29	12	12	 0.144	 0.960	   6711	 0.862	12	 0.144	 0.960	   6711	 0.862
2076	2589503	 0.826	   2596	   2567	36.5342	138.1125	     2771	  36.451	138.113	  36.46	138.12	7	11	 0.993	 0.987	   2630	 0.007	7	 0.185	 0.937	   2771	 0.826
2077	2589504	 0.762	   2036	   2028	36.3683	138.2842	     2495	  36.368	138.284	  36.37	138.29	12	13	 0.400	 0.817	   1664	 0.645	12	 0.301	 0.816	   2495	 0.762
2078	2589505	 0.753	   1408	   1364	37.2417	138.9330	     1232	  37.242	138.933	  37.21	138.96	12	12	 0.277	 0.875	   1232	 0.753	12	 0.277	 0.875	   1232	 0.753
2079	2589506	 0.805	   2773	   2760	36.6208	138.1400	     2768	  36.621	138.057	  36.62	138.04	11	2	 0.991	 0.999	   2771	 0.009	11	 0.195	 0.998	   2768	 0.805
2080	2589550	 0.905	   6997	   6990	37.7386	139.2722	     6959	  37.739	139.272	  37.71	139.29	12	12	 0.095	 0.995	   6959	 0.905	12	 0.095	 0.995	   6959	 0.905
2081	2589551	 0.730	   2715	   2718	37.6100	139.8149	     2114	  37.610	139.898	  37.62	139.87	13	6	 0.989	 0.983	   2668	 0.012	13	 0.349	 0.779	   2114	 0.730
2083	2589600	 0.754	   1740	   1706	40.8067	140.4381	     1828	  40.807	140.438	  40.79	140.46	12	12	 0.250	 0.952	   1828	 0.754	12	 0.250	 0.952	   1828	 0.754
2086	2589700	 0.866	   6271	   6114	38.7567	140.0692	     5993	  38.673	140.153	  38.71	140.12	8	12	 0.147	 0.998	   6261	 0.853	8	 0.141	 0.956	   5993	 0.866
2087	2589701	 0.877	   6497	   6528	38.8792	139.9100	     6395	  38.879	139.993	  38.87	139.96	13	13	 0.124	 0.984	   6395	 0.877	13	 0.124	 0.984	   6395	 0.877
2088	2589702	 0.812	   3770	   4266	38.6500	140.3533	     3849	  38.567	140.353	  38.54	140.37	7	7	 0.189	 0.980	   3849	 0.812	12	 0.190	 0.873	   4319	 0.858
2089	2589703	 0.787	   2147	   2113	38.3408	140.2900	     2029	  38.341	140.207	  38.37	140.21	11	11	 0.220	 0.945	   2029	 0.787	11	 0.220	 0.945	   2029	 0.787
2090	2589704	 0.708	   1918	   1330	38.0800	140.0475	     1422	  38.163	140.048	  38.12	140.04	17	23	 0.391	 0.812	   1557	 0.658	12	 0.408	 0.671	   1287	 0.759
2092	2589750	 0.848	   4035	   4032	39.6100	140.1575	     3983	  39.527	140.241	  39.54	140.21	8	8	 0.152	 0.987	   3983	 0.848	8	 0.152	 0.987	   3983	 0.848
2093	2589751	 0.836	   3336	   3363	39.4850	140.4200	     3254	  39.485	140.420	  39.46	140.46	12	12	 0.165	 0.975	   3254	 0.836	12	 0.165	 0.975	   3254	 0.836
2094	2589752	 0.822	   1882	   1892	39.4525	140.4658	     1733	  39.369	140.466	  39.37	140.46	7	7	 0.195	 0.921	   1733	 0.822	7	 0.195	 0.921	   1733	 0.822
2095	2589753	 0.767	   1240	   1231	39.2783	140.4017	     1334	  39.278	140.402	  39.29	140.37	12	12	 0.243	 0.930	   1334	 0.767	12	 0.243	 0.930	   1334	 0.767
2096	2589754	 0.699	   1088	   1104	39.5433	140.5280	     1256	  39.543	140.528	  39.54	140.54	12	12	 0.330	 0.866	   1256	 0.699	12	 0.330	 0.866	   1256	 0.699
2097	2589800	 0.858	   3750	   3758	40.2008	140.2375	     3809	  40.201	140.321	  40.21	140.29	13	13	 0.143	 0.984	   3809	 0.858	13	 0.143	 0.984	   3809	 0.858
2098	2589801	 0.806	   2109	   2101	40.2187	140.3690	     2165	  40.302	140.369	  40.29	140.37	17	18	 0.204	 0.996	   2100	 0.796	17	 0.196	 0.974	   2165	 0.806
2099	2589802	 0.709	   1667	   1173	40.2163	140.6713	     1247	  40.216	140.588	  40.21	140.62	11	15	 0.446	 0.941	   1772	 0.558	12	 0.391	 0.709	   1182	 0.740
2102	2589830	 0.670	   1076	   1087	34.6750	131.8225	      990	  34.592	131.822	  34.62	131.79	7	12	 0.358	 0.986	   1061	 0.642	7	 0.340	 0.920	    990	 0.670
2103	2589850	 0.783	   1054	   1054	35.5025	134.2158	     1191	  35.419	134.216	  35.46	134.21	7	2	 0.350	 0.931	    981	 0.657	7	 0.246	 0.885	   1191	 0.783
2104	2590100	 0.788	   2315	   2282	33.3194	130.4931	     2368	  33.319	130.576	  33.29	130.54	13	13	 0.213	 0.978	   2368	 0.788	13	 0.213	 0.978	   2368	 0.788
2105	2590101	 0.780	   1443	   1438	33.3433	130.8350	     1508	  33.260	130.835	  33.29	130.87	7	7	 0.224	 0.957	   1508	 0.780	7	 0.224	 0.957	   1508	 0.780
2109	2590230	 0.777	   1348	   1328	31.8608	130.3400	     1383	  31.861	130.340	  31.87	130.37	12	12	 0.224	 0.975	   1383	 0.777	12	 0.224	 0.975	   1383	 0.777
2110	2590300	 0.829	   1856	   1852	32.4608	130.6600	     1885	  32.461	130.660	  32.46	130.62	12	12	 0.172	 0.985	   1885	 0.829	12	 0.172	 0.985	   1885	 0.829
2111	2590301	 0.733	   1137	   1145	32.2142	130.7700	     1233	  32.214	130.770	  32.21	130.79	12	12	 0.278	 0.922	   1233	 0.733	12	 0.278	 0.922	   1233	 0.733
2112	2590400	 0.804	   2126	   2128	31.9500	131.4017	     2185	  31.950	131.402	  31.96	131.37	12	12	 0.197	 0.973	   2185	 0.804	12	 0.197	 0.973	   2185	 0.804
2114	2591100	 0.794	   1808	   1800	32.9817	132.9317	     1866	  33.065	132.848	  33.04	132.87	16	15	 0.209	 0.992	   1794	 0.791	16	 0.208	 0.969	   1866	 0.794
2116	2591201	 0.776	   1463	   1453	33.5483	133.4200	     1501	  33.548	133.337	  33.54	133.37	11	10	 0.258	 0.977	   1430	 0.743	11	 0.225	 0.975	   1501	 0.776
2118	2591220	 0.731	    984	   1009	33.5025	132.5508	      931	  33.419	132.634	  33.46	132.62	8	8	 0.275	 0.946	    931	 0.731	12	 0.278	 0.916	   1074	 0.735
2120	2591800	 0.801	   2810	   2751	34.0642	134.2025	     2921	  34.064	134.202	  34.04	134.21	12	12	 0.203	 0.962	   2921	 0.801	12	 0.203	 0.962	   2921	 0.801
2121	2591801	 0.825	   3044	   3006	34.0892	134.3500	     3064	  34.006	134.267	  34.04	134.29	6	6	 0.175	 0.994	   3064	 0.825	6	 0.175	 0.994	   3064	 0.825
2122	2591802	 0.790	   2074	   1966	34.0333	133.8408	     2139	  34.033	133.757	  34.04	133.79	11	6	 0.233	 0.997	   2068	 0.767	11	 0.212	 0.970	   2139	 0.790
2123	2595300	 0.961	 264100	 267704	33.6442	42.8275	   267882	  33.644	42.828	  33.62	42.79	12	16	 0.047	 0.995	 265306	 0.954	12	 0.042	 0.986	 267882	 0.961
2124	2595400	 0.959	 274100	 277356	32.7200	44.2675	   277283	  32.887	44.267	  32.87	44.29	22	22	 0.042	 0.989	 277283	 0.959	22	 0.042	 0.989	 277283	 0.959
2125	2595600	 0.946	  54900	  55595	36.3292	43.1550	    55364	  36.413	43.155	  36.37	43.12	17	17	 0.055	 0.992	  55364	 0.946	17	 0.055	 0.992	  55364	 0.946
2126	2595700	 0.956	 134000	 135194	33.2917	44.3842	   134966	  33.458	44.301	  33.46	44.29	21	21	 0.045	 0.993	 134966	 0.956	17	 0.045	 0.992	 135038	 0.956
2127	2605450	 0.901	  11074	  11087	36.0011	128.3944	    11044	  36.001	128.394	  36.04	128.37	12	12	 0.099	 0.997	  11044	 0.901	12	 0.099	 0.997	  11044	 0.901
2128	2605500	 0.917	  20403	  20332	35.3817	128.4800	    20326	  35.382	128.480	  35.37	128.46	12	12	 0.083	 0.996	  20326	 0.917	12	 0.083	 0.996	  20326	 0.917
2129	2605510	 0.923	  22916	  22778	35.3942	128.8542	    22842	  35.394	128.771	  35.37	128.79	11	12	 0.077	 0.997	  22982	 0.923	11	 0.077	 0.997	  22842	 0.923
2130	2617110	 0.966	 309000	 274334	37.8283	65.2475	   275109	  37.995	65.164	  37.96	65.12	21	21	 0.115	 0.890	 275109	 0.966	13	 0.118	 0.886	 273892	 0.970
2131	2646100	 0.985	 846900	 940593	24.0800	89.0250	   941702	  24.163	88.858	  24.12	88.87	15	15	 0.102	 0.899	 941702	 0.985	17	 0.102	 0.899	 941858	 0.985
2132	2646200	 0.985	 846300	 940593	24.0800	89.0250	   941702	  24.163	88.858	  24.12	88.87	15	15	 0.102	 0.899	 941702	 0.985	17	 0.103	 0.899	 941858	 0.985
2133	2651080	 0.848	  11323	  11323	25.7542	89.5017	    11662	  25.838	89.335	  25.87	89.37	15	15	 0.155	 0.971	  11662	 0.848	11	 0.164	 0.934	  12125	 0.850
2134	2651100	 0.976	 636130	 511887	25.1683	89.6942	   512323	  25.002	89.694	  25.04	89.71	2	2	 0.196	 0.805	 512323	 0.976	12	 0.196	 0.805	 512168	 0.976
2135	2677100	 0.930	  25046	  24869	37.5142	126.9667	    24829	  37.514	127.050	  37.54	127.04	13	12	 0.071	 0.994	  24897	 0.929	13	 0.070	 0.991	  24829	 0.930
2136	2677300	 0.897	  11104	  11083	37.2969	127.6483	    11220	  37.297	127.732	  37.29	127.71	13	8	 0.115	 0.998	  11083	 0.885	13	 0.104	 0.990	  11220	 0.897
2137	2678100	 0.870	   7150	   7202	36.4653	127.1281	     6987	  36.465	127.211	  36.46	127.21	13	13	 0.132	 0.977	   6987	 0.870	13	 0.132	 0.977	   6987	 0.870
2138	2678200	 0.779	   2059	   2061	35.0342	126.7344	     2106	  35.034	126.734	  35.04	126.71	12	12	 0.222	 0.978	   2106	 0.779	12	 0.222	 0.978	   2106	 0.779
2139	2678300	 0.825	   4480	   4261	35.1925	127.5608	     4414	  35.193	127.561	  35.21	127.54	12	12	 0.175	 0.985	   4414	 0.825	12	 0.175	 0.985	   4414	 0.825
2140	2706100	 0.944	  39400	  38538	47.3117	110.6700	    38483	  47.312	110.587	  47.29	110.62	11	12	 0.089	 0.985	  39989	 0.912	11	 0.061	 0.977	  38483	 0.944
2141	2707050	 0.914	   8012	   8376	48.7442	98.2633	     8351	  48.744	98.097	  48.71	98.12	10	10	 0.095	 0.959	   8351	 0.914	11	 0.098	 0.953	   8408	 0.914
2142	2707100	 0.923	  16300	  17709	49.6050	100.1383	    17831	  49.605	99.972	  49.62	99.96	10	10	 0.115	 0.914	  17831	 0.923	10	 0.115	 0.914	  17831	 0.923
2143	2707200	 0.829	   2993	   2838	47.5733	101.2067	     2685	  47.573	101.207	  47.54	101.21	12	19	 0.269	 0.968	   3092	 0.732	12	 0.200	 0.897	   2685	 0.829
2144	2707500	 0.954	  92300	  91295	49.3683	102.8317	    91605	  49.368	102.915	  49.37	102.87	13	14	 0.055	 0.997	  92620	 0.945	13	 0.047	 0.992	  91605	 0.954
2145	2707600	 0.926	  23600	  36810	48.6442	103.5600	    36003	  48.561	103.393	  48.54	103.37	5	5	 0.352	 0.656	  36003	 0.926	11	 0.354	 0.653	  36117	 0.929
2146	2707700	 0.912	   9580	  11362	48.9133	106.0675	    11347	  48.913	106.151	  48.87	106.12	13	14	 0.355	 0.857	   8214	 0.675	13	 0.179	 0.844	  11347	 0.912
2147	2707800	 0.896	   6300	   6422	47.8892	106.9183	     6384	  47.889	106.918	  47.87	106.96	12	12	 0.104	 0.987	   6384	 0.896	12	 0.104	 0.987	   6384	 0.896
2148	2707900	 0.814	   1232	   1142	48.0467	107.4175	     1204	  48.047	107.334	  48.04	107.37	11	11	 0.188	 0.977	   1204	 0.814	11	 0.188	 0.977	   1204	 0.814
2150	2744100	 0.832	   4630	   4609	48.7733	89.5175	     4645	  48.690	89.518	  48.71	89.54	7	7	 0.168	 0.997	   4645	 0.832	12	 0.169	 0.950	   4872	 0.839
2151	2744200	 0.934	  22057	  22689	48.9792	89.9500	    22839	  48.979	89.867	  48.96	89.87	11	10	 0.084	 0.990	  22275	 0.917	11	 0.074	 0.966	  22839	 0.934
2152	2792500	 0.847	   2552	   2430	46.1458	100.7208	     2487	  46.229	100.721	  46.21	100.71	17	17	 0.155	 0.974	   2487	 0.847	17	 0.155	 0.974	   2487	 0.847
2153	2816203	 0.961	 142000	 131803	40.2092	69.2683	   132742	  40.376	69.102	  40.37	69.12	20	20	 0.076	 0.935	 132742	 0.961	12	 0.077	 0.932	 132348	 0.963
2154	2816550	 0.894	  10900	   9890	41.6392	70.0300	     9993	  41.639	70.030	  41.62	70.04	12	11	 0.169	 0.999	  10889	 0.831	12	 0.135	 0.917	   9993	 0.894
2155	2817100	 0.961	 450000	 371471	42.3117	59.7317	   372151	  42.478	59.648	  42.46	59.62	21	21	 0.177	 0.827	 372151	 0.961	13	 0.178	 0.826	 371770	 0.962
2156	2817300	 0.842	   4550	   5391	38.9783	66.4167	     5139	  39.062	66.500	  39.04	66.54	18	19	 0.203	 0.909	   5006	 0.818	12	 0.215	 0.831	   5473	 0.866
2158	2817400	 0.909	  13500	  13445	37.1925	67.3000	    13280	  37.276	67.383	  37.29	67.37	18	18	 0.092	 0.984	  13280	 0.909	18	 0.092	 0.984	  13280	 0.909
2162	2817630	 0.863	   2630	   2967	38.3308	67.9933	     2949	  38.414	67.993	  38.37	67.96	17	17	 0.175	 0.892	   2949	 0.863	17	 0.175	 0.892	   2949	 0.863
2163	2817635	 0.826	   2200	   2264	38.4603	67.8869	     2277	  38.460	67.887	  38.46	67.87	12	12	 0.177	 0.966	   2277	 0.826	12	 0.177	 0.966	   2277	 0.826
2164	2836100	 0.907	  12494	  12540	34.2108	74.3300	    12660	  34.211	74.413	  34.21	74.37	13	19	 0.098	 0.992	  12589	 0.902	13	 0.094	 0.987	  12660	 0.907
2165	2836500	 0.858	   4324	   5449	34.0700	74.8300	     5423	  33.987	74.997	  33.96	74.96	9	9	 0.248	 0.797	   5423	 0.858	13	 0.254	 0.777	   5565	 0.879
2166	2837100	 0.907	  22681	  22537	32.8983	74.7508	    22416	  32.982	74.751	  32.96	74.79	17	11	 0.097	 0.998	  22632	 0.903	17	 0.094	 0.988	  22416	 0.907
2167	2839100	 0.882	  18274	  16224	31.2400	75.1000	    16309	  31.323	75.100	  31.29	75.12	17	11	 0.161	 0.904	  16529	 0.871	17	 0.160	 0.892	  16309	 0.882
2168	2846800	 0.972	 835000	 925530	25.0225	87.9375	   912376	  25.189	87.771	  25.21	87.79	20	20	 0.089	 0.915	 912376	 0.972	11	 0.100	 0.901	 926280	 0.985
2169	2851250	 0.933	  32770	  28350	26.6475	90.9767	    29289	  26.481	90.893	  26.46	90.87	1	1	 0.125	 0.894	  29289	 0.933	22	 0.131	 0.882	  28906	 0.943
2170	2851300	 0.971	 405000	 411904	26.1767	91.7008	   411856	  26.177	91.784	  26.21	91.79	13	14	 0.033	 0.984	 411625	 0.971	12	 0.033	 0.983	 411932	 0.971
2171	2851500	 0.904	  10820	  10360	26.8058	92.8817	    10502	  26.889	92.882	  26.87	92.87	17	7	 0.125	 0.987	  10961	 0.876	17	 0.100	 0.971	  10502	 0.904
2172	2853050	 0.841	  12950	   8358	23.0900	72.6275	     8838	  22.923	72.544	  22.96	72.54	1	1	 0.355	 0.682	   8838	 0.841	12	 0.360	 0.670	   8681	 0.856
2173	2853100	 0.707	   1105	   1103	21.3942	70.5308	     1196	  21.394	70.531	  21.37	70.54	12	12	 0.302	 0.924	   1196	 0.707	12	 0.302	 0.924	   1196	 0.707
2174	2853150	 0.936	  33670	  33501	22.2933	73.0342	    33251	  22.377	73.034	  22.37	73.04	17	11	 0.070	 0.999	  33647	 0.930	17	 0.065	 0.988	  33251	 0.936
2175	2853200	 0.940	  89345	  87346	21.8875	73.6400	    87761	  21.887	73.640	  21.87	73.62	12	16	 0.067	 0.991	  88555	 0.933	13	 0.063	 0.981	  87682	 0.940
2176	2853300	 0.946	  61575	  63561	21.2833	72.9500	    63527	  21.283	73.033	  21.29	73.04	13	14	 0.062	 0.972	  63367	 0.945	13	 0.062	 0.969	  63527	 0.946
2177	2853500	 0.908	  16576	  15907	23.0200	79.9292	    16208	  22.937	79.846	  22.96	79.87	6	6	 0.094	 0.978	  16208	 0.908	6	 0.094	 0.978	  16208	 0.908
2178	2853700	 0.759	   1393	   1420	15.2308	74.6658	     1320	  15.231	74.666	  15.21	74.62	12	12	 0.247	 0.948	   1320	 0.759	12	 0.247	 0.948	   1320	 0.759
2179	2853900	 0.832	   5387	   5940	10.1645	76.2605	     6147	  10.164	76.261	  10.12	76.29	12	12	 0.209	 0.876	   6147	 0.832	12	 0.209	 0.876	   6147	 0.832
2180	2854020	 0.908	  15152	  14960	22.5042	86.5008	    15161	  22.421	86.501	  22.46	86.54	7	7	 0.092	 0.999	  15161	 0.908	7	 0.092	 0.999	  15161	 0.908
2181	2854050	 0.909	  19220	  20056	23.4200	87.3642	    20131	  23.503	87.198	  23.54	87.21	15	15	 0.102	 0.955	  20131	 0.909	11	 0.103	 0.940	  20445	 0.916
2182	2854080	 0.869	  22705	  27032	21.0900	85.1067	    25159	  21.257	85.023	  21.29	85.04	21	21	 0.163	 0.902	  25159	 0.869	17	 0.164	 0.888	  25558	 0.880
2183	2854100	 0.937	  33916	  33399	17.4000	75.8550	    33506	  17.400	75.772	  17.37	75.79	11	11	 0.064	 0.988	  33506	 0.937	11	 0.064	 0.988	  33506	 0.937
2184	2854150	 0.932	  36286	  33802	16.3061	75.9451	    34329	  16.306	75.945	  16.29	75.96	12	13	 0.088	 0.951	  34493	 0.927	16	 0.093	 0.932	  33836	 0.937
2185	2854180	 0.952	  69863	  69665	16.6717	77.1383	    69549	  16.672	77.138	  16.71	77.12	12	3	 0.053	 0.999	  69959	 0.947	12	 0.048	 0.996	  69549	 0.952
2186	2854200	 0.940	 126698	  62072	15.9175	77.0825	    63418	  15.918	77.249	  15.96	77.21	14	14	 0.503	 0.501	  63418	 0.940	7	 0.512	 0.490	  62020	 0.959
2187	2854300	 0.971	 251355	 256146	16.5033	80.6083	   256357	  16.503	80.525	  16.54	80.54	11	10	 0.036	 0.982	 255947	 0.969	7	 0.035	 0.979	 256767	 0.971
2188	2854400	 0.955	  67180	  66816	15.8700	77.9958	    66462	  15.870	77.996	  15.87	77.96	12	13	 0.047	 0.991	  66545	 0.954	12	 0.046	 0.989	  66462	 0.955
2189	2854450	 0.913	  23500	  23354	15.6308	76.9725	    23468	  15.631	76.972	  15.62	76.96	12	12	 0.087	 0.999	  23468	 0.913	12	 0.087	 0.999	  23468	 0.913
2190	2854500	 0.948	  53290	  54139	14.4642	79.9725	    53763	  14.464	79.972	  14.46	79.96	12	15	 0.059	 0.998	  53183	 0.941	12	 0.053	 0.991	  53763	 0.948
2191	2854700	 0.891	  10600	  10956	12.4233	76.5800	    11266	  12.423	76.580	  12.46	76.54	12	12	 0.124	 0.941	  11266	 0.891	12	 0.124	 0.941	  11266	 0.891
2192	2854750	 0.875	  12888	  13087	11.9525	79.2583	    13110	  11.953	79.175	  11.96	79.21	11	11	 0.126	 0.983	  13110	 0.875	11	 0.126	 0.983	  13110	 0.875
2193	2854800	 0.944	  74004	  73535	10.8317	78.8300	    74150	  10.832	78.830	  10.79	78.79	12	16	 0.057	 1.000	  73982	 0.943	12	 0.056	 0.998	  74150	 0.944
2194	2854900	 0.793	   2253	   3101	10.1092	77.7825	     2780	  10.026	77.616	  10.04	77.62	5	5	 0.281	 0.810	   2780	 0.793	6	 0.284	 0.787	   2864	 0.813
2195	2854980	 0.837	   4505	   5027	 8.6192	77.9200	     4731	   8.703	77.837	   8.71	77.87	16	20	 0.177	 0.987	   4562	 0.823	11	 0.172	 0.874	   5154	 0.883
2196	2855800	 0.961	 132090	 132204	20.4231	85.5885	   132495	  20.423	85.588	  20.46	85.62	12	11	 0.040	 0.999	 131932	 0.960	12	 0.039	 0.997	 132495	 0.961
2197	2856200	 0.924	  30840	  30666	19.2058	76.3608	    30162	  19.206	76.361	  19.21	76.37	12	8	 0.093	 0.999	  30810	 0.907	12	 0.079	 0.978	  30162	 0.924
2198	2856300	 0.947	  55510	  55257	18.8542	77.8225	    54601	  18.854	77.823	  18.87	77.79	12	12	 0.055	 0.984	  54601	 0.947	12	 0.055	 0.984	  54601	 0.947
2199	2856320	 0.957	  86660	  86507	18.8758	77.9775	    86387	  18.792	77.978	  18.79	77.96	7	12	 0.044	 0.999	  86711	 0.956	7	 0.043	 0.997	  86387	 0.957
2200	2856500	 0.956	 102900	 101252	18.8317	79.4500	   101280	  18.915	79.450	  18.87	79.46	17	9	 0.050	 0.991	 101928	 0.951	17	 0.047	 0.984	 101280	 0.956
2201	2856530	 0.936	  46020	  46155	19.8150	79.3725	    46080	  19.815	79.373	  19.79	79.37	12	12	 0.064	 0.999	  46080	 0.936	12	 0.064	 0.999	  46080	 0.936
2202	2856550	 0.948	  50990	  51340	19.6800	79.7867	    51038	  19.680	79.787	  19.71	79.79	12	12	 0.052	 0.999	  51038	 0.948	12	 0.052	 0.999	  51038	 0.948
2203	2856600	 0.931	  40000	  38786	18.8183	80.3525	    39142	  18.902	80.353	  18.87	80.37	17	12	 0.100	 0.983	  40683	 0.902	17	 0.072	 0.979	  39142	 0.931
2204	2856800	 0.789	   2041	   1704	18.7750	82.5158	     1784	  18.775	82.599	  18.79	82.62	13	12	 0.247	 0.993	   2028	 0.753	13	 0.245	 0.874	   1784	 0.789
2205	2856900	 0.970	 299320	 307696	16.9200	81.7667	   306641	  17.087	81.683	  17.12	81.71	21	21	 0.038	 0.976	 306641	 0.970	12	 0.039	 0.972	 307786	 0.973
2207	2876400	 0.777	   2192	   2142	40.6717	126.4483	     2286	  40.672	126.448	  40.71	126.46	12	12	 0.227	 0.959	   2286	 0.777	12	 0.227	 0.959	   2286	 0.777
2208	2876500	 0.927	  18245	  18514	41.5292	127.1342	    18983	  41.529	127.134	  41.54	127.12	12	13	 0.083	 0.985	  18532	 0.919	12	 0.082	 0.961	  18983	 0.927
2209	2878100	 0.903	  12175	  12358	39.0292	125.7642	    12485	  39.029	125.764	  39.04	125.79	12	13	 0.108	 0.996	  12218	 0.892	12	 0.100	 0.975	  12485	 0.903
2210	2878200	 0.780	   2727	   3008	38.9825	126.1808	     2738	  38.983	126.264	  38.96	126.29	13	13	 0.220	 0.996	   2738	 0.780	13	 0.220	 0.996	   2738	 0.780
2211	2878250	 0.780	   1878	   1730	39.2708	126.2200	     1794	  39.354	126.220	  39.37	126.21	17	12	 0.226	 0.974	   1927	 0.776	17	 0.225	 0.955	   1794	 0.780
2212	2878300	 0.835	   3300	   3340	39.7500	126.3017	     3295	  39.833	126.385	  39.87	126.37	18	18	 0.165	 0.999	   3295	 0.835	18	 0.165	 0.999	   3295	 0.835
