no	GRDC2022	lehner_id
3903	4147460	4147460
3904	4147461	4147461
3905	4147462	4147462
3906	4147463	4147463
3907	4147465	4147465
3908	4147470	4147470
3909	4147475	4147475
3910	4147480	4147480
3911	4147490	4147490
3912	4147491	4147491
3913	4147500	4147500
3914	4147501	4147501
3915	4147502	4147502
3916	4147505	4147505
3917	4147510	4147510
3918	4147540	4147540
3919	4147600	4147600
3920	4147601	4147601
3921	4147605	4147605
3922	4147606	4147606
3923	4147650	4147650
3924	4147651	4147651
3925	4147700	4147700
3926	4147701	4147701
3927	4147702	4147702
3928	4147703	4147703
3929	4147704	4147704
3930	4147710	4147710
3931	4147715	4147715
3932	4147720	4147720
3933	4147721	4147721
3934	4147725	4147725
3935	4147726	4147726
3936	4147810	4147810
3937	4147900	4147900
3938	4147901	4147901
3939	4147902	4147902
3940	4147903	4147903
3941	4147904	4147904
3942	4147905	4147905
3943	4147907	4147907
3944	4147950	4147950
3945	4148070	4148070
3946	4148090	4148090
3947	4148091	4148091
3948	4148092	4148092
3949	4148110	4148110
3950	4148120	4148120
3951	4148121	4148121
3952	4148122	4148122
3953	4148125	4148125
3954	4148210	4148210
3955	4148230	4148230
3956	4148231	4148231
3957	4148232	4148232
3958	4148300	4148300
3959	4148310	4148310
3960	4148320	4148320
3961	4148321	4148321
3962	4148325	4148325
3963	4148410	4148410
3964	4148530	4148530
3965	4148535	4148535
3966	4148540	4148540
3967	4148541	4148541
3968	4148545	4148545
3969	4148546	4148546
3970	4148550	4148550
3971	4148570	4148570
3972	4148610	4148610
3973	4148650	4148650
3974	4148655	4148655
3975	4148720	4148720
3976	4148750	4148750
3977	4148855	4148855
3978	4149110	4149110
3979	4149120	4149120
3980	4149121	4149121
3981	4149122	4149122
3982	4149123	4149123
3983	4149300	4149300
3984	4149301	4149301
3985	4149310	4149310
3986	4149350	4149350
3987	4149355	4149355
3988	4149360	4149360
3989	4149400	4149400
3990	4149401	4149401
3991	4149405	4149405
3992	4149410	4149410
3993	4149411	4149411
3994	4149412	4149412
3995	4149413	4149413
3996	4149415	4149415
3997	4149420	4149420
3998	4149421	4149421
3999	4149430	4149430
4000	4149440	4149440
4001	4149441	4149441
4002	4149510	4149510
4003	4149610	4149610
4004	4149630	4149630
4005	4149631	4149631
4006	4149632	4149632
4007	4149670	4149670
4008	4149680	4149680
4009	4149681	4149681
4010	4149682	4149682
4011	4149690	4149690
4012	4149691	4149691
4013	4149710	4149710
4014	4149711	4149711
4015	4149780	4149780
4016	4149781	4149781
4017	4149810	4149810
4018	4149850	4149850
4019	4149851	4149851
4020	4149910	4149910
4021	4149940	4127940
4022	4149941	4127941
4023	4149950	4149950
4024	4149955	4148955
4025	4149960	4148950
4026	4149965	4127950
4027	4150240	4126250
4028	4150250	4150250
4029	4150280	4150280
4030	4150281	4150281
4031	4150282	4150282
4032	4150283	4150283
4033	4150300	4150300
4034	4150310	4150310
4035	4150311	4150311
4036	4150315	4150315
4037	4150320	4150320
4038	4150330	4150330
4039	4150331	4150331
4040	4150400	4150400
4041	4150410	4150410
4042	4150450	4150450
4043	4150451	4150451
4044	4150452	4150452
4045	4150460	4150460
4046	4150461	4150461
4047	4150462	4150462
4048	4150465	4150465
4049	4150470	4150470
4050	4150471	4150471
4051	4150475	4150475
4052	4150500	4150500
4053	4150501	4150501
4054	4150502	4150502
4055	4150503	4150503
4056	4150505	4150505
4057	4150507	4150507
4058	4150509	4150509
4059	4150510	4150510
4060	4150515	4150515
4061	4150585	4150585
4062	4150600	4150600
4063	4150601	4150601
4064	4150605	4150605
4065	4150670	4150670
4066	4150680	4150680
4067	4150681	4150681
4068	4150682	4150682
4069	4150700	4150700
4070	4150800	4150800
4071	4150850	4150850
4072	4150935	4127935
4073	4151300	4151300
4074	4151400	4151400
4075	4151410	4151410
4076	4151420	4151420
4077	4151421	4151421
4078	4151500	4151500
4079	4151510	4151510
4080	4151511	4151511
4081	4151512	4151512
4082	4151513	4151513
4083	4151514	4151514
4084	4151515	4151515
4085	4151600	4151600
4086	4151610	4151610
4087	4151620	4151620
4088	4151650	4151650
4089	4151651	4151651
4090	4151800	4151800
4091	4151801	4151801
4092	4151802	4151802
4093	4151803	4151803
4094	4151804	4151804
4095	4151805	4151805
4096	4152050	4152050
4097	4152100	4152100
4098	4152101	4152101
4099	4152103	4152103
4100	4152110	4152110
4101	4152120	4152120
4102	4152200	4152200
4103	4152201	4152201
4104	4152202	4152202
4105	4152300	4152300
4106	4152301	4152301
4107	4152400	4152400
4108	4152450	4152450
4109	4152460	4152460
4110	4152465	4152465
4111	4152466	4152466
4112	4152467	4152467
4113	4152470	4152470
4114	4152500	4152500
4115	4152550	4152550
4116	4152551	4152551
4117	4152552	4152552
4118	4152553	4152553
4119	4152560	4152560
4120	4152570	4152570
4121	4152580	4152580
4122	4152590	4152590
4123	4152600	4152600
4124	4152601	4152601
4125	4152602	4152602
4126	4152610	4152610
4127	4152620	4152620
4128	4152650	4152650
4129	4152651	4152651
4130	4152652	4152652
4131	4152660	4152660
4132	4152700	4152700
4133	4152701	4152701
4134	4152800	4152800
4135	4152900	4152900
4136	4185050	4185050
4137	4185051	4185051
4138	4185052	4185052
4139	4185053	4185053
4140	4185100	4185100
4141	4185101	4185101
4142	4185150	4185150
4143	4185151	4185151
4144	4185152	4185152
4145	4185200	4185200
4146	4185201	4185201
4147	4185250	4185250
4148	4185251	4185251
4149	4185252	4185252
4150	4185300	4185300
4151	4185301	4185301
4152	4185350	4185350
4153	4185400	4185400
4154	4185450	4185450
4155	4185500	4185500
4156	4185550	4185550
4157	4185600	4185600
4158	4185650	4185650
4159	4185700	4185700
4160	4186100	4186100
4161	4186200	4186200
4162	4186300	4186300
4163	4186400	4186400
4164	4186900	4186900
4165	4201010	4209010
4166	4201050	4209050
4167	4203050	4203050
4168	4203051	4203051
4169	4203060	4203060
4170	4203070	4203070
4171	4203080	4203080
4172	4203150	4203150
4173	4203151	4203151
4174	4203152	4203152
4175	4203160	4203160
4176	4203165	4203165
4177	4203170	4203170
4178	4203200	4203200
4179	4203201	4203201
4180	4203202	4203202
4181	4203210	4203210
4182	4203215	4203215
4183	4203217	4203217
4184	4203220	4203220
4185	4203250	4203250
4186	4203300	4203300
4187	4203310	4203310
4188	4203320	4203320
4189	4203330	4203330
4190	4203335	4203335
4191	4203340	4203340
4192	4203400	4203400
4193	4203410	4203410
4194	4203425	4203425
4195	4203500	4203500
4196	4203501	4203501
4197	4203502	4203502
4198	4203503	4203503
4199	4203505	4203505
4200	4203510	4203510
4201	4203520	4203520
4202	4203530	4203530
4203	4203535	4203535
4204	4203700	4203700
4205	4203740	4203740
4206	4203750	4203750
4207	4203755	4203755
4208	4203760	4203760
4209	4203770	4203770
4210	4203785	4203785
4211	4203790	4203790
4212	4203800	4203800
4213	4203810	4203810
4214	4203820	4203820
4215	4203850	4203850
4216	4203855	4203855
4217	4203857	4203857
4218	4203860	4203860
4219	4203870	4203870
4220	4203900	4203900
4221	4203901	4203901
4222	4203910	4203910
4223	4203911	4203911
4224	4203915	4203915
4225	4204010	4204010
4226	4204050	4204050
4227	4204100	4204100
4228	4204500	4204500
4229	4204900	4204900
4230	4205100	4202100
4231	4205110	4202110
4232	4205120	4202120
4233	4205130	4202130
4234	4205200	4202200
4235	4205210	4202210
4236	4206600	4202600
4237	4206601	4202601
4238	4207050	4207050
4239	4207100	4207100
4240	4207130	4207130
4241	4207150	4207150
4242	4207160	4207160
4243	4207180	4207180
4244	4207190	4207190
4245	4207200	4207200
4246	4207220	4207220
4247	4207250	4207250
4248	4207300	4207300
4249	4207305	4207305
4250	4207310	4207310
4251	4207320	4207320
4252	4207321	4207321
4253	4207330	4207330
4254	4207350	4207350
4255	4207380	4207380
4256	4207390	4207390
4257	4207600	4207600
4258	4207650	4207650
4259	4207710	4207710
4260	4207750	4207750
4261	4207770	4207770
4262	4207800	4207800
4263	4207810	4207810
4264	4207820	4207820
4265	4207830	4207830
4266	4207850	4207850
4267	4207860	4207860
4268	4207880	4207880
4269	4207900	4207900
4270	4207910	4207910
4271	4207950	4207950
4272	4208005	4208005
4273	4208022	4208022
4274	4208025	4208025
4275	4208030	4208030
4276	4208040	4208040
4277	4208041	4208041
4278	4208042	4208042
4279	4208043	4208043
4280	4208044	4208044
4281	4208050	4208050
4282	4208051	4208051
4283	4208060	4208060
4284	4208065	4208065
4285	4208072	4208072
4286	4208073	4208073
4287	4208090	4208090
4288	4208093	4208093
4289	4208094	4208094
4290	4208095	4208095
4291	4208096	4208096
4292	4208105	4208105
4293	4208110	4208110
4294	4208120	4208120
4295	4208125	4208125
4296	4208126	4208126
4297	4208130	4208130
4298	4208132	4208132
4299	4208133	4208133
4300	4208135	4208135
4301	4208140	4208140
4302	4208141	4208141
4303	4208145	4208145
4304	4208147	4208147
4305	4208150	4208150
4306	4208157	4208157
4307	4208158	4208158
4308	4208159	4208159
4309	4208160	4208160
4310	4208167	4208167
4311	4208168	4208168
4312	4208169	4208169
4313	4208170	4208170
4314	4208175	4208175
4315	4208190	4208190
4316	4208195	4208195
4317	4208200	4208200
4318	4208210	4208210
4319	4208220	4208220
4320	4208221	4208221
4321	4208225	4208225
4322	4208226	4208226
4323	4208227	4208227
4324	4208230	4208230
4325	4208235	4208235
4326	4208236	4208236
4327	4208237	4208237
4328	4208240	4208240
4329	4208245	4208245
4330	4208247	4208247
4331	4208250	4208250
4332	4208251	4208251
4333	4208252	4208252
4334	4208255	4208255
4335	4208256	4208256
4336	4208258	4208258
4337	4208260	4208260
4338	4208265	4208265
4339	4208267	4208267
4340	4208270	4208270
4341	4208271	4208271
4342	4208272	4208272
4343	4208274	4208274
4344	4208275	4208275
4345	4208280	4208280
4346	4208282	4208282
4347	4208283	4208283
4348	4208285	4208285
4349	4208287	4208287
4350	4208288	4208288
4351	4208289	4208289
4352	4208290	4208290
4353	4208295	4208295
4354	4208297	4208297
4355	4208298	4208298
4356	4208300	4208300
4357	4208305	4208305
4358	4208307	4208307
4359	4208308	4208308
4360	4208309	4208309
4361	4208310	4208310
4362	4208311	4208311
4363	4208315	4208315
4364	4208316	4208316
4365	4208317	4208317
4366	4208320	4208320
4367	4208325	4208325
4368	4208326	4208326
4369	4208327	4208327
4370	4208330	4208330
4371	4208335	4208335
4372	4208338	4208338
4373	4208340	4208340
4374	4208347	4208347
4375	4208350	4208350
4376	4208355	4208355
4377	4208356	4208356
4378	4208357	4208357
4379	4208358	4208358
4380	4208360	4208360
4381	4208365	4208365
4382	4208366	4208366
4383	4208370	4208370
4384	4208371	4208371
4385	4208372	4208372
4386	4208380	4208380
4387	4208383	4208383
4388	4208385	4208385
4389	4208386	4208386
4390	4208389	4208389
4391	4208395	4208395
4392	4208397	4208397
4393	4208399	4208399
4394	4208400	4208400
4395	4208410	4208410
4396	4208415	4208415
4397	4208420	4208420
4398	4208421	4208421
4399	4208422	4208422
4400	4208426	4208426
4401	4208427	4208427
4402	4208430	4208430
4403	4208431	4208431
4404	4208433	4208433
4405	4208440	4208440
4406	4208441	4208441
4407	4208445	4208445
4408	4208446	4208446
4409	4208447	4208447
4410	4208448	4208448
4411	4208450	4208450
4412	4208451	4208451
4413	4208452	4208452
4414	4208453	4208453
4415	4208455	4208455
4416	4208456	4208456
4417	4208457	4208457
4418	4208458	4208458
4419	4208460	4208460
4420	4208461	4208461
4421	4208462	4208462
4422	4208465	4208465
4423	4208467	4208467
4424	4208468	4208468
4425	4208469	4208469
4426	4208470	4208470
4427	4208471	4208471
4428	4208472	4208472
4429	4208475	4208475
4430	4208477	4208477
4431	4208480	4208480
4432	4208485	4208485
4433	4208487	4208487
4434	4208490	4208490
4435	4208491	4208491
4436	4208492	4208492
4437	4208495	4208495
4438	4208500	4208500
4439	4208501	4208501
4440	4208505	4208505
4441	4208507	4208507
4442	4208510	4208510
4443	4208515	4208515
4444	4208516	4208516
4445	4208520	4208520
4446	4208527	4208527
4447	4208528	4208528
4448	4208529	4208529
4449	4208530	4208530
4450	4208534	4208534
4451	4208536	4208536
4452	4208540	4208540
4453	4208541	4208541
4454	4208544	4208544
4455	4208545	4208545
4456	4208546	4208546
4457	4208547	4208547
4458	4208548	4208548
4459	4208549	4208549
4460	4208550	4208550
4461	4208555	4208555
4462	4208558	4208558
4463	4208560	4208560
4464	4208561	4208561
4465	4208562	4208562
4466	4208565	4208565
4467	4208567	4208567
4468	4208570	4208570
4469	4208571	4208571
4470	4208575	4208575
4471	4208578	4208578
4472	4208580	4208580
4473	4208583	4208583
4474	4208584	4208584
4475	4208585	4208585
4476	4208588	4208588
4477	4208590	4208590
4478	4208591	4208591
4479	4208592	4208592
4480	4208595	4208595
4481	4208596	4208596
4482	4208610	4208610
4483	4208620	4208620
4484	4208621	4208621
4485	4208622	4208622
4486	4208623	4208623
4487	4208624	4208624
4488	4208625	4208625
4489	4208626	4208626
4490	4208627	4208627
4491	4208628	4208628
4492	4208629	4208629
4493	4208630	4208630
4494	4208635	4208635
4495	4208637	4208637
4496	4208638	4208638
4497	4208640	4208640
4498	4208641	4208641
4499	4208645	4208645
4500	4208646	4208646
4501	4208647	4208647
4502	4208648	4208648
4503	4208649	4208649
4504	4208650	4208650
4505	4208651	4208651
4506	4208655	4208655
4507	4208657	4208657
4508	4208658	4208658
4509	4208660	4208660
4510	4208661	4208661
4511	4208662	4208662
4512	4208663	4208663
4513	4208664	4208664
4514	4208665	4208665
4515	4208666	4208666
4516	4208671	4208671
4517	4208675	4208675
4518	4208676	4208676
4519	4208680	4208680
4520	4208681	4208681
4521	4208682	4208682
4522	4208683	4208683
4523	4208684	4208684
4524	4208688	4208688
4525	4208689	4208689
4526	4208690	4208690
4527	4208692	4208692
4528	4208693	4208693
4529	4208699	4208699
4530	4208700	4208700
4531	4208701	4208701
4532	4208703	4208703
4533	4208704	4208704
4534	4208705	4208705
4535	4208710	4208710
4536	4208715	4208715
4537	4208720	4208720
4538	4208725	4208725
4539	4208726	4208726
4540	4208727	4208727
4541	4208728	4208728
4542	4208729	4208729
4543	4208730	4208730
4544	4208733	4208733
4545	4208734	4208734
4546	4208735	4208735
4547	4208740	4208740
4548	4208745	4208745
4549	4208746	4208746
4550	4208747	4208747
4551	4208750	4208750
4552	4208752	4208752
4553	4208755	4208755
4554	4208757	4208757
4555	4208760	4208760
4556	4208761	4208761
4557	4208762	4208762
4558	4208763	4208763
4559	4208764	4208764
4560	4208765	4208765
4561	4208770	4208770
4562	4208771	4208771
4563	4208773	4208773
4564	4208775	4208775
4565	4208777	4208777
4566	4208778	4208778
4567	4208780	4208780
4568	4208781	4208781
4569	4208785	4208785
4570	4208788	4208788
4571	4208792	4208792
4572	4208793	4208793
4573	4208797	4208797
4574	4208798	4208798
4575	4208799	4208799
4576	4208810	4208810
4577	4208820	4208820
4578	4208821	4208821
4579	4208822	4208822
4580	4208825	4208825
4581	4208826	4208826
4582	4208827	4208827
4583	4208830	4208830
4584	4208831	4208831
4585	4208832	4208832
4586	4208833	4208833
4587	4208834	4208834
4588	4208835	4208835
4589	4208843	4208843
4590	4208850	4208850
4591	4208852	4208852
4592	4208853	4208853
4593	4208854	4208854
4594	4208855	4208855
4595	4208857	4208857
4596	4208858	4208858
4597	4208860	4208860
4598	4208861	4208861
4599	4208862	4208862
4600	4208863	4208863
4601	4208864	4208864
4602	4208865	4208865
4603	4208867	4208867
4604	4208868	4208868
4605	4208870	4208870
4606	4208871	4208871
4607	4208880	4208880
4608	4208881	4208881
4609	4208882	4208882
4610	4208883	4208883
4611	4208885	4208885
4612	4208886	4208886
4613	4208887	4208887
4614	4208888	4208888
4615	4208889	4208889
4616	4208890	4208890
4617	4208891	4208891
4618	4208893	4208893
4619	4208894	4208894
4620	4208895	4208895
4621	4208896	4208896
4622	4208897	4208897
4623	4208898	4208898
4624	4208899	4208899
4625	4208910	4208910
4626	4208914	4208914
4627	4208915	4208915
4628	4208916	4208916
4629	4208917	4208917
4630	4208918	4208918
4631	4208920	4208920
4632	4208921	4208921
4633	4208922	4208922
4634	4208923	4208923
4635	4208924	4208924
4636	4208925	4208925
4637	4208926	4208926
4638	4208927	4208927
4639	4208930	4208930
4640	4208940	4208940
4641	4208941	4208941
4642	4208942	4208942
4643	4208943	4208943
4644	4208945	4208945
4645	4208946	4208946
4646	4208947	4208947
4647	4208950	4208950
4648	4208955	4208955
4649	4208956	4208956
4650	4208960	4208960
4651	4208962	4208962
4652	4208963	4208963
4653	4208964	4208964
4654	4208970	4208970
4655	4208971	4208971
4656	4208975	4208975
4657	4208977	4208977
4658	4208978	4208978
4659	4208979	4208979
4660	4208980	4208980
4661	4208983	4208983
4662	4208984	4208984
4663	4208986	4208986
4664	4208987	4208987
4665	4208988	4208988
4666	4208989	4208989
4667	4209100	4209100
4668	4209111	4209111
4669	4209112	4209112
4670	4209150	4209150
4671	4209155	4209155
4672	4209401	4209401
4673	4209402	4209402
4674	4209410	4209410
4675	4209500	4209500
4676	4209550	4209550
4677	4209580	4209580
4678	4209600	4209600
4679	4209805	4209805
4680	4209806	4209806
4681	4209810	4209810
4682	4209850	4209850
4683	4210450	4209450
4684	4210650	4209650
4685	4211310	4209310
4686	4211315	4209315
4687	4212700	4209700
4688	4212720	4209720
4689	4213010	4213010
4690	4213011	4213011
4691	4213020	4213020
4692	4213021	4213021
4693	4213025	4213025
4694	4213030	4213030
4695	4213031	4213031
4696	4213032	4213032
4697	4213033	4213033
4698	4213040	4213040
4699	4213041	4213041
4700	4213042	4213042
4701	4213043	4213043
4702	4213044	4213044
4703	4213045	4213045
4704	4213046	4213046
4705	4213047	4213047
4706	4213050	4213050
4707	4213051	4213051
4708	4213055	4213055
4709	4213056	4213056
4710	4213057	4213057
4711	4213060	4213060
4712	4213070	4213070
4713	4213071	4213071
4714	4213075	4213075
4715	4213080	4213080
4716	4213090	4213090
4717	4213091	4213091
4718	4213095	4213095
4719	4213100	4213100
4720	4213101	4213101
4721	4213102	4213102
4722	4213103	4213103
4723	4213105	4213105
4724	4213110	4213110
4725	4213111	4213111
4726	4213120	4213120
4727	4213130	4213130
4728	4213131	4213131
4729	4213132	4213132
4730	4213134	4213134
4731	4213140	4213140
4732	4213141	4213141
4733	4213150	4213150
4734	4213160	4213160
4735	4213170	4213170
4736	4213171	4213171
4737	4213172	4213172
4738	4213173	4213173
4739	4213180	4213180
4740	4213181	4213181
4741	4213182	4213182
4742	4213183	4213183
4743	4213190	4213190
4744	4213191	4213191
4745	4213192	4213192
4746	4213193	4213193
4747	4213200	4213200
4748	4213201	4213201
4749	4213202	4213202
4750	4213210	4213210
4751	4213211	4213211
4752	4213220	4213220
4753	4213221	4213221
4754	4213230	4213230
4755	4213231	4213231
4756	4213232	4213232
4757	4213240	4213240
4758	4213241	4213241
4759	4213250	4213250
4760	4213260	4213260
4761	4213265	4213265
4762	4213270	4213270
4763	4213275	4213275
4764	4213280	4213280
4765	4213290	4213290
4766	4213300	4213300
4767	4213310	4213310
4768	4213315	4213315
4769	4213320	4213320
4770	4213325	4213325
4771	4213330	4213330
4772	4213335	4213335
4773	4213340	4213340
4774	4213341	4213341
4775	4213345	4213345
4776	4213350	4213350
4777	4213355	4213355
4778	4213360	4213360
4779	4213365	4213365
4780	4213370	4213370
4781	4213375	4213375
4782	4213380	4213380
4783	4213385	4213385
4784	4213390	4213390
4785	4213395	4213395
4786	4213400	4213400
4787	4213401	4213401
4788	4213410	4213410
4789	4213415	4213415
4790	4213420	4213420
4791	4213425	4213425
4792	4213430	4213430
4793	4213435	4213435
4794	4213440	4213440
4795	4213450	4213450
4796	4213455	4213455
4797	4213460	4213460
4798	4213465	4213465
4799	4213470	4213470
4800	4213480	4213480
4801	4213485	4213485
4802	4213495	4213495
4803	4213500	4213500
4804	4213510	4213510
4805	4213511	4213511
4806	4213512	4213512
4807	4213520	4213520
4808	4213530	4213530
4809	4213531	4213531
4810	4213540	4213540
4811	4213550	4213550
4812	4213551	4213551
4813	4213552	4213552
4814	4213557	4213557
4815	4213560	4213560
4816	4213561	4213561
4817	4213562	4213562
4818	4213563	4213563
4819	4213564	4213564
4820	4213565	4213565
4821	4213566	4213566
4822	4213567	4213567
4823	4213570	4213570
4824	4213571	4213571
4825	4213572	4213572
4826	4213573	4213573
4827	4213574	4213574
4828	4213575	4213575
4829	4213576	4213576
4830	4213580	4213580
4831	4213590	4213590
4832	4213591	4213591
4833	4213592	4213592
4834	4213593	4213593
4835	4213594	4213594
4836	4213600	4213600
4837	4213601	4213601
4838	4213603	4213603
4839	4213605	4213605
4840	4213610	4213610
4841	4213620	4213620
4842	4213630	4213630
4843	4213635	4213635
4844	4213640	4213640
4845	4213645	4213645
4846	4213650	4213650
4847	4213660	4213660
4848	4213665	4213665
4849	4213670	4213670
4850	4213675	4213675
4851	4213680	4213680
4852	4213681	4213681
4853	4213682	4213682
4854	4213683	4213683
4855	4213690	4213690
4856	4213700	4213700
4857	4213710	4213710
4858	4213711	4213711
4859	4213712	4213712
4860	4213715	4213715
4861	4213720	4213720
4862	4213730	4213730
4863	4213740	4213740
4864	4213750	4213750
4865	4213760	4213760
4866	4213765	4213765
4867	4213770	4213770
4868	4213780	4213780
4869	4213790	4213790
4870	4213795	4213795
4871	4213800	4213800
4872	4213801	4213801
4873	4213802	4213802
4874	4213803	4213803
4875	4213804	4213804
4876	4213810	4213810
4877	4213815	4213815
4878	4213820	4213820
4879	4213825	4213825
4880	4213830	4213830
4881	4213835	4213835
4882	4213840	4213840
4883	4213850	4213850
4884	4213860	4213860
4885	4213865	4213865
4886	4213870	4213870
4887	4213875	4213875
4888	4213880	4213880
4889	4213890	4213890
4890	4213900	4213900
4891	4213905	4213905
4892	4213910	4213910
4893	4213911	4213911
4894	4213920	4213920
4895	4213925	4213925
4896	4213930	4213930
4897	4213935	4213935
4898	4213940	4213940
4899	4213945	4213945
4900	4213950	4213950
4901	4213955	4213955
4902	4213956	4213956
4903	4213960	4213960
4904	4213970	4213970
4905	4213975	4213975
4906	4214010	4214010
4907	4214020	4214020
4908	4214025	4214025
4909	4214035	4214035
4910	4214036	4214036
4911	4214040	4214040
4912	4214050	4214050
4913	4214051	4214051
4914	4214060	4214060
4915	4214070	4214070
4916	4214075	4214075
4917	4214080	4214080
4918	4214090	4214090
4919	4214091	4214091
4920	4214100	4214100
4921	4214105	4214105
4922	4214106	4214106
4923	4214107	4214107
4924	4214200	4214200
4925	4214210	4214210
4926	4214250	4214250
4927	4214260	4214260
4928	4214261	4214261
4929	4214262	4214262
4930	4214263	4214263
4931	4214264	4214264
4932	4214265	4214265
4933	4214270	4214270
4934	4214275	4214275
4935	4214280	4214280
4936	4214285	4214285
4937	4214286	4213286
4938	4214287	4214287
4939	4214290	4214290
4940	4214295	4214295
4941	4214297	4214297
4942	4214298	4214298
4943	4214300	4214300
4944	4214301	4214301
4945	4214305	4214305
4946	4214310	4214310
4947	4214320	4214320
4948	4214330	4214330
4949	4214350	4214350
4950	4214351	4214351
4951	4214380	4214380
4952	4214390	4214390
4953	4214400	4214400
4954	4214410	4214410
4955	4214420	4214420
4956	4214430	4214430
4957	4214440	4214440
4958	4214450	4214450
4959	4214470	4214470
4960	4214475	4214475
4961	4214480	4214480
4962	4214500	4214500
4963	4214505	4214505
4964	4214507	4214507
4965	4214510	4214510
4966	4214515	4214515
4967	4214520	4214520
4968	4214530	4214530
4969	4214531	4214531
4970	4214550	4214550
4971	4214551	4214551
4972	4214560	4214560
4973	4214565	4214565
4974	4214610	4214610
4975	4214620	4214620
4976	4214621	4214621
4977	4214650	4214650
4978	4214655	4214655
4979	4214670	4214670
4980	4214680	4214680
4981	4214690	4214690
4982	4214700	4214700
4983	4214701	4214701
4984	4214750	4214750
4985	4214760	4214760
4986	4214770	4214770
4987	4214800	4214800
4988	4214801	4214801
4989	4214810	4214810
4990	4214820	4214820
4991	4214830	4214830
4992	4214900	4214900
4993	4214905	4214905
4994	4214910	4214910
4995	4214920	4214920
4996	4214930	4214930
4997	4214940	4214940
4998	4214945	4214945
4999	4214950	4214950
5000	4215010	4215010
5001	4215011	4215011
5002	4215030	4215030
5003	4215040	4215040
5004	4215050	4215050
5005	4215051	4215051
5006	4215070	4215070
5007	4215090	4215090
5008	4215100	4215100
5009	4215101	4215101
5010	4215102	4215102
5011	4215103	4215103
5012	4215120	4215120
5013	4215125	4215125
5014	4215130	4215130
5015	4215150	4215150
5016	4215160	4215160
5017	4215165	4215165
5018	4215180	4215180
5019	4215181	4215181
5020	4215185	4215185
5021	4215200	4215200
5022	4215210	4215210
5023	4215220	4215220
5024	4215230	4215230
5025	4215250	4215250
5026	4215260	4215260
5027	4215270	4215270
5028	4215300	4215300
5029	4215320	4215320
5030	4215330	4215330
5031	4215335	4215335
5032	4215340	4215340
5033	4215350	4215350
5034	4215400	4215400
5035	4215425	4215425
5036	4215426	4215426
5037	4215430	4215430
5038	4215440	4215440
5039	4215450	4215450
5040	4215460	4215460
5041	4215610	4207610
5042	4215650	4215650
5043	4215660	4215660
5044	4215670	4215670
5045	4215675	4215675
5046	4215680	4215680
5047	4215690	4215690
5048	4215700	4215700
5049	4215705	4215705
5050	4215706	4215706
5051	4215710	4215710
5052	4215750	4215750
5053	4215800	4215800
5054	4215900	4215900
5055	4220100	4220100
5056	4220200	4220200
5057	4220201	4220201
5058	4220210	4220210
5059	4220300	4220300
5060	4220310	4220310
5061	4220400	4220400
5062	4220401	4220401
5063	4220402	4220402
5064	4220410	4220410
5065	4220420	4220420
5066	4220421	4220421
5067	4220430	4220430
5068	4220431	4220431
5069	4220432	4220432
5070	4220500	4220500
5071	4220501	4220501
5072	4220502	4220502
5073	4220510	4220510
5074	4231200	4231200
5075	4231250	4231250
5076	4231590	4231590
5077	4231600	4231600
5078	4231601	4231601
5079	4231602	4231602
5080	4231610	4231610
5081	4231620	4231620
5082	4231621	4231621
5083	4231630	4231630
5084	4231650	4231650
5085	4231680	4231680
5086	4231800	4231800
5087	4232010	4232010
5088	4232030	4232030
5089	4232300	4232300
5090	4232600	4232600
5091	4232700	4232700
5092	4232750	4232750
5093	4232800	4232800
5094	4232890	4232890
5095	4232900	4232900
5096	4234010	4234010
5097	4234100	4234100
5098	4234300	4234300
5099	4234400	4234400
5100	4234500	4234500
5101	4234550	4234550
5102	4234600	4234600
5103	4234650	4234650
5104	4234670	4234670
5105	4234680	4234680
5106	4234700	4234700
5107	4234701	4234701
5108	4234720	4234720
5109	4234850	4234850
5110	4234900	4234900
5111	4235100	4235100
5112	4235101	4235101
5113	4235190	4235190
5114	4235191	4235191
5115	4235200	4235200
5116	4235300	4235300
5117	4235301	4235301
5118	4235400	4235400
5119	4235490	4235490
5120	4235500	4235500
5121	4236010	4236010
5122	4236050	4236050
5123	4236100	4236100
5124	4236300	4236300
5125	4236500	4236500
5126	4236600	4236600
5127	4236700	4236700
5128	4243040	4243040
5129	4243050	4243050
5130	4243055	4243055
5131	4243070	4243070
5132	4243080	4243080
5133	4243100	4243100
5134	4243101	4243101
5135	4243140	4243140
5136	4243141	4243141
5137	4243150	4243150
5138	4243151	4243151
5139	4243160	4243160
5140	4243200	4243200
5141	4243210	4243210
5142	4243215	4243215
5143	4243220	4243220
5144	4243240	4243240
5145	4243250	4243250
5146	4243270	4243270
5147	4243280	4243280
5148	4243290	4243290
5149	4243300	4243300
5150	4243301	4243301
5151	4243310	4243310
5152	4243315	4243315
5153	4243320	4243320
5154	4243330	4243330
5155	4243340	4243340
5156	4243360	4243360
5157	4244350	4243350
5158	4244370	4243370
5159	4244400	4244400
5160	4244410	4243410
5161	4244420	4243420
5162	4244430	4243400
5163	4244440	4243450
5164	4244450	4244450
5165	4244460	4244460
5166	4244500	4244500
5167	4244501	4244501
5168	4244510	4243510
5169	4244520	4243550
5170	4244550	4244550
5171	4244580	4243580
5172	4244600	4243600
5173	4244605	4243605
